epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,loss,val_direction_output_accuracy,val_direction_output_loss,val_fall_output_accuracy,val_fall_output_loss,val_loss,val_fall_f1,val_direction_macro_f1,val_domain_score,learning_rate
1,0.6369092464447021,0.13285034894943237,0.8577144145965576,0.33368760347366333,0.8010837435722351,0.9545454382896423,0.10255429893732071,0.9024063944816589,0.6548653244972229,1.3051003217697144,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
2,0.8017004132270813,0.12848584353923798,0.9277319312095642,0.2081361711025238,0.5433914065361023,0.9545454382896423,0.10170116275548935,0.9024063944816589,0.7664434909820557,1.4776147603988647,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
3,0.8442110419273376,0.12442264705896378,0.9509877562522888,0.1517787128686905,0.4283563494682312,0.9545454382896423,0.10136101394891739,0.9024063944816589,0.9732269644737244,1.8259775638580322,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
4,0.7281820178031921,0.12253449112176895,0.9454863667488098,0.1576879769563675,0.43739596009254456,0.9545454382896423,0.1004360094666481,0.9024063944816589,1.2011452913284302,2.221242666244507,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
5,0.8169542551040649,0.11860524863004684,0.9599900245666504,0.11997589468955994,0.3527851700782776,0.9264705777168274,0.09723833948373795,0.9077540040016174,1.2391042709350586,2.2755284309387207,0.1038961038961039,0.2410483573274271,0.344944461223531,0.0005000000237487257
6,0.7836959362030029,0.11587686836719513,0.9692423343658447,0.09375152736902237,0.3041914105415344,0.9291443824768066,0.09422534704208374,0.9318181872367859,0.7415825724601746,1.405248761177063,0.4631578947368421,0.37606837606837606,0.8392262708052182,0.0005000000237487257
7,0.7884470820426941,0.11360746622085571,0.9742435812950134,0.07132448256015778,0.25588247179985046,0.9304812550544739,0.08867410570383072,0.9692513346672058,0.4703456461429596,0.9586682915687561,0.816,0.3731481481481482,1.189148148148148,0.0005000000237487257
8,0.7371842861175537,0.108919657766819,0.9769942760467529,0.06548415869474411,0.24022677540779114,0.8676470518112183,0.08388852328062057,0.9719251394271851,0.3832261264324188,0.8089333772659302,0.8396946564885496,0.5159356118260228,1.3556302683145725,0.0005000000237487257
9,0.7119280099868774,0.10610977560281754,0.9824956059455872,0.05923476815223694,0.22469928860664368,0.7299465537071228,0.074701227247715,0.970588207244873,0.2085772156715393,0.48382869362831116,0.8571428571428571,0.6923558897243107,1.549498746867168,0.0005000000237487257
10,0.6316578984260559,0.1019933670759201,0.9869967699050903,0.03971405699849129,0.18220089375972748,0.7286096215248108,0.07058832794427872,0.970588207244873,0.2916136085987091,0.620980441570282,0.8472222222222222,0.6150945713583886,1.462316793580611,0.0005000000237487257
11,0.5976493954658508,0.0969734936952591,0.9812453389167786,0.05504376068711281,0.20419447124004364,0.6871657967567444,0.06658516079187393,0.9612299203872681,0.2606358528137207,0.5580734610557556,0.8104575163398693,0.5774353706557096,1.387892886995579,0.0005000000237487257
12,0.5921480655670166,0.09044849872589111,0.9867466688156128,0.04191550239920616,0.17428994178771973,0.7259358167648315,0.06700582057237625,0.9745989441871643,0.22918742895126343,0.5160719752311707,0.8758169934640523,0.632913226133565,1.5087302195976173,0.0005000000237487257
13,0.6216554045677185,0.08734764903783798,0.9917479157447815,0.027406727895140648,0.1415584683418274,0.6925133466720581,0.06289032101631165,0.9639037251472473,0.22893579304218292,0.49954408407211304,0.8280254777070064,0.6634920634920635,1.49151754119907,0.0002500000118743628
