epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,loss,val_direction_output_accuracy,val_direction_output_loss,val_fall_output_accuracy,val_fall_output_loss,val_loss,val_fall_f1,val_direction_macro_f1,val_domain_score,learning_rate
1,0.2620655298233032,0.13965891301631927,0.8777194023132324,0.31843891739845276,0.527845561504364,0.050802137702703476,0.10311094671487808,0.9024063944816589,0.6556881070137024,0.7404682636260986,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
2,0.32133033871650696,0.11725109815597534,0.9137284159660339,0.2174588143825531,0.3910878300666809,0.020053476095199585,0.10395681858062744,0.9024063944816589,0.7416830062866211,0.8079543709754944,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
3,0.2738184630870819,0.1115814596414566,0.9339835047721863,0.18152311444282532,0.3490479290485382,0.020053476095199585,0.10397835820913315,0.9024063944816589,0.9399745464324951,0.9752892255783081,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
4,0.2823205888271332,0.11314556747674942,0.9417354464530945,0.1611873358488083,0.33041757345199585,0.020053476095199585,0.10411957651376724,0.9024063944816589,0.9988985061645508,1.0205408334732056,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
5,0.3360840082168579,0.10186359286308289,0.9547386765480042,0.127951979637146,0.2787185609340668,0.022727273404598236,0.1058434247970581,0.9024063944816589,1.314788579940796,1.293626308441162,0.0,0.13333333333333333,0.13333333333333333,0.0010000000474974513
6,0.3888472020626068,0.09377861768007278,0.9564891457557678,0.10419011861085892,0.24469469487667084,0.23128342628479004,0.09506610780954361,0.9144384860992432,1.2296290397644043,1.2021037340164185,0.21951219512195122,0.3544106167056986,0.5739228118276498,0.0010000000474974513
7,0.4043510854244232,0.08796147257089615,0.9644911289215088,0.09408322721719742,0.22579045593738556,0.24732621014118195,0.08627352863550186,0.9598930478096008,0.4727860987186432,0.5401332378387451,0.7692307692307693,0.41191576784797124,1.1811465370787406,0.0010000000474974513
8,0.5108777284622192,0.08254153281450272,0.9577394127845764,0.09734884649515152,0.22155345976352692,0.4799465239048004,0.07789624482393265,0.9625668525695801,0.5077884793281555,0.5719170570373535,0.7741935483870968,0.5188172043010754,1.293010752688172,0.0010000000474974513
9,0.4651162922382355,0.07854463160037994,0.9702425599098206,0.09235227853059769,0.20936420559883118,0.5641711354255676,0.06831482797861099,0.9692513346672058,0.2641531825065613,0.33952265977859497,0.8456375838926175,0.6882778071567072,1.5339153910493246,0.0010000000474974513
10,0.5313828587532043,0.06216813996434212,0.9739934802055359,0.06089473143219948,0.15463317930698395,0.4679144322872162,0.08529150485992432,0.9652406573295593,0.34246134757995605,0.42978528141975403,0.821917808219178,0.7503482267223829,1.572266034941561,0.0010000000474974513
11,0.5071268081665039,0.0629466250538826,0.9724931120872498,0.07507281750440598,0.16936932504177094,0.5347593426704407,0.055586159229278564,0.9545454382896423,0.3609962463378906,0.41133636236190796,0.7733333333333333,0.75650623885918,1.5298395721925133,0.0010000000474974513
12,0.49637410044670105,0.06020541861653328,0.9804950952529907,0.05311634764075279,0.1431213766336441,0.5735294222831726,0.05378670617938042,0.8729946613311768,0.43334269523620605,0.5059086680412292,0.5957446808510638,0.8053641377320594,1.4011088185831233,0.0010000000474974513
13,0.4611152708530426,0.059712450951337814,0.9699925184249878,0.07649946957826614,0.16486333310604095,0.48128342628479004,0.06745652109384537,0.9385026693344116,0.19852401316165924,0.2841675281524658,0.75,0.7305999322806045,1.4805999322806045,0.0010000000474974513
14,0.5236309170722961,0.05285797268152237,0.9742435812950134,0.06362296640872955,0.14233359694480896,0.5882353186607361,0.057769909501075745,0.8997326493263245,0.3719620406627655,0.45041096210479736,0.6411483253588517,0.7764957264957264,1.417644051854578,0.0010000000474974513
15,0.46586647629737854,0.05442836880683899,0.9834958910942078,0.06094853952527046,0.14262276887893677,0.5267379879951477,0.03828518092632294,0.9665775299072266,0.24642692506313324,0.295026570558548,0.8407643312101911,0.8736741667776151,1.7144384979878062,0.0010000000474974513
16,0.48087021708488464,0.04280271381139755,0.9822455644607544,0.04459279030561447,0.10937031358480453,0.5053476095199585,0.07080727815628052,0.9491978883743286,0.26318439841270447,0.3498726487159729,0.7764705882352941,0.7387010198604402,1.5151716080957343,0.0010000000474974513
