epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,learning_rate,loss,val_direction_macro_f1,val_direction_output_accuracy,val_direction_output_loss,val_domain_score,val_fall_f1,val_fall_output_accuracy,val_fall_output_loss,val_loss
0,0.153938427567482,0.09192104637622833,0.8244702219963074,0.404316246509552,0.0010000000474974513,0.5473111271858215,0.1755952380952381,0.12121212482452393,0.20450159907341003,0.1755952380952381,0.0,0.9090909361839294,1.399070382118225,0.8066224455833435
1,0.1123550608754158,0.0716916024684906,0.9152339100837708,0.24361984431743622,0.0010000000474974513,0.3503761887550354,0.09523809523809523,0.011363636702299118,0.20497409999370575,0.09523809523809523,0.0,0.9090909361839294,1.5536468029022217,0.8295629024505615
2,0.16593362390995026,0.06123466417193413,0.9264294505119324,0.2056657075881958,0.0010000000474974513,0.30029425024986267,0.09523809523809523,0.011363636702299118,0.20548927783966064,0.09523809523809523,0.0,0.9090909361839294,1.7514283657073975,0.8703519701957703
3,0.2375050038099289,0.04922829568386078,0.9364254474639893,0.17099976539611816,0.0010000000474974513,0.2462756335735321,0.09523809523809523,0.011363636702299118,0.20751965045928955,0.09523809523809523,0.0,0.9090909361839294,2.0037524700164795,0.9358572363853455
4,0.16833266615867615,0.04569895192980766,0.9508196711540222,0.13275831937789917,0.0010000000474974513,0.20155206322669983,0.09523809523809523,0.011363636702299118,0.21149292588233948,0.09523809523809523,0.0,0.9090909361839294,2.598759651184082,1.1175848245620728
5,0.21231506764888763,0.045664720237255096,0.956417441368103,0.12182595580816269,0.0010000000474974513,0.18596230447292328,0.09523809523809523,0.011363636702299118,0.21026155352592468,0.09523809523809523,0.0,0.9090909361839294,3.016047954559326,1.2535511255264282
6,0.14234305918216705,0.03798601031303406,0.9536185264587402,0.1421743929386139,0.0010000000474974513,0.20127998292446136,0.09523809523809523,0.011363636702299118,0.21945874392986298,0.09523809523809523,0.0,0.9090909361839294,3.4722321033477783,1.4157094955444336
7,0.20031987130641937,0.03378261625766754,0.9560176134109497,0.098180390894413,0.0010000000474974513,0.14914990961551666,0.09523809523809523,0.011363636702299118,0.22533635795116425,0.09523809523809523,0.0,0.9090909361839294,4.047090530395508,1.6229053735733032
8,0.2035185992717743,0.03204235062003136,0.9604158401489258,0.11149094998836517,0.0010000000474974513,0.15446248650550842,0.09523809523809523,0.011363636702299118,0.2283635437488556,0.09523809523809523,0.0,0.9090909361839294,4.224365234375,1.6875922679901123
9,0.2115153968334198,0.02573974058032036,0.9624150395393372,0.08300889283418655,0.0010000000474974513,0.12098706513643265,0.09523809523809523,0.011363636702299118,0.24283866584300995,0.09523809523809523,0.0,0.9090909361839294,4.843581676483154,1.9172261953353882
10,0.19672131538391113,0.030713532119989395,0.9788084626197815,0.04928542673587799,0.0010000000474974513,0.09476212412118912,0.09523809523809523,0.011363636702299118,0.23442284762859344,0.09523809523809523,0.0,0.9090909361839294,5.703270435333252,2.2240285873413086
11,0.24390244483947754,0.028766561299562454,0.970811665058136,0.05840378254652023,0.0005000000237487257,0.10337765514850616,0.09523809523809523,0.011363636702299118,0.252217173576355,0.09523809523809523,0.0,0.9090909361839294,6.140995979309082,2.3941917419433594
12,0.32187125086784363,0.019763348624110222,0.9752098917961121,0.056826312094926834,0.0005000000237487257,0.08745642006397247,0.09523809523809523,0.011363636702299118,0.25380459427833557,0.09523809523809523,0.0,0.9090909361839294,6.001535415649414,2.362027406692505
13,0.29548180103302,0.016253232955932617,0.9784086346626282,0.050854794681072235,0.0005000000237487257,0.07505414634943008,0.09523809523809523,0.011363636702299118,0.26777422428131104,0.13605442176870747,0.04081632653061224,0.9109848737716675,6.387852668762207,2.5230443477630615
14,0.2658936381340027,0.01649688184261322,0.9800080060958862,0.04628121480345726,0.0005000000237487257,0.0716869905591011,0.09523809523809523,0.011363636702299118,0.277662456035614,0.17523809523809525,0.08,0.9128788113594055,5.779635906219482,2.3323752880096436
15,0.264294296503067,0.013529984280467033,0.984006404876709,0.041569165885448456,0.0005000000237487257,0.06197439879179001,0.09523809523809523,0.011363636702299118,0.3018473982810974,0.31746031746031744,0.2222222222222222,0.9204545617103577,5.4983978271484375,2.232189655303955
16,0.25989603996276855,0.017465870827436447,0.9784086346626282,0.04254050925374031,0.0005000000237487257,0.0686592385172844,0.09523809523809523,0.011363636702299118,0.3111554682254791,0.38095238095238093,0.2857142857142857,0.9242424368858337,5.163264274597168,2.1488454341888428
17,0.2550979554653168,0.014094260521233082,0.9876049757003784,0.035618580877780914,0.0005000000237487257,0.05623677745461464,0.09523809523809523,0.011363636702299118,0.3112642467021942,0.46811945117029863,0.3728813559322034,0.9299242496490479,5.374536037445068,2.231072187423706
18,0.2562974691390991,0.013456718996167183,0.984006404876709,0.0345255509018898,0.0005000000237487257,0.055241867899894714,0.1978021978021978,0.022727273404598236,0.2531665861606598,0.8064978499761108,0.6086956521739131,0.9488636255264282,4.426900386810303,1.8217655420303345
19,0.21871250867843628,0.010882100090384483,0.9928028583526611,0.03213327378034592,0.0005000000237487257,0.04824569821357727,0.1978021978021978,0.02083333395421505,0.2663020193576813,0.8456895217458598,0.647887323943662,0.9526515007019043,4.144952774047852,1.6888258457183838
20,0.22870852053165436,0.010873357765376568,0.984006404876709,0.025603463873267174,0.0005000000237487257,0.04230885952711105,0.25303564433999215,0.03598484769463539,0.24846787750720978,0.9730356443399921,0.72,0.9602272510528564,3.6036534309387207,1.5186843872070312
21,0.2786885201931,0.011717759072780609,0.9936025738716125,0.021154062822461128,0.0002500000118743628,0.03916211053729057,0.48888888888888893,0.07765151560306549,0.20584174990653992,1.2421356421356422,0.7532467532467533,0.9640151262283325,3.226815700531006,1.3870360851287842
22,0.2798880338668823,0.01060466468334198,0.9956017732620239,0.01577616110444069,0.0002500000118743628,0.030581865459680557,0.5238095238095238,0.08712121099233627,0.18470755219459534,1.323809523809524,0.8,0.9696969985961914,2.6989758014678955,1.2219752073287964
23,0.28628548979759216,0.010142956860363483,0.9952019453048706,0.013217166066169739,0.0002500000118743628,0.027590760961174965,0.5833333333333334,0.1306818127632141,0.16216079890727997,1.3833333333333333,0.8,0.9696969985961914,2.546992778778076,1.1391308307647705
24,0.3102758824825287,0.006599515676498413,0.9932027459144592,0.018453357741236687,0.0002500000118743628,0.027709603309631348,0.6610644257703081,0.2083333283662796,0.12972955405712128,1.5044379197462119,0.8433734939759037,0.9753788113594055,1.5665016174316406,0.8290190696716309
25,0.291883260011673,0.012085416354238987,0.9916033744812012,0.01549289096146822,0.0002500000118743628,0.03359924256801605,0.6817927170868346,0.23674242198467255,0.11498358100652695,1.5389355742296917,0.8571428571428571,0.9772727489471436,1.3605893850326538,0.7764680981636047
26,0.30467814207077026,0.007129759527742863,0.9956017732620239,0.01150066964328289,0.0002500000118743628,0.02197367697954178,0.6817927170868346,0.25757575035095215,0.11537985503673553,1.5251662110627384,0.8433734939759037,0.9753788113594055,1.5239646434783936,0.7990893721580505
27,0.2994801998138428,0.0057984041050076485,0.9968012571334839,0.011130938306450844,0.0002500000118743628,0.020089395344257355,0.7151260504201681,0.2916666567325592,0.09498472511768341,1.5722689075630252,0.8571428571428571,0.9772727489471436,1.094581961631775,0.6945845484733582
28,0.28828468918800354,0.006267771124839783,0.9964014291763306,0.010110734030604362,0.0002500000118743628,0.019661681726574898,0.7421837421837422,0.2859848439693451,0.08059117943048477,1.61277197747786,0.8705882352941177,0.9791666865348816,0.9841495752334595,0.654839038848877
29,0.29628148674964905,0.0047416482120752335,0.9940024018287659,0.016108930110931396,0.0002500000118743628,0.022659912705421448,0.7032085561497325,0.30492424964904785,0.09519108384847641,1.5997602802876636,0.896551724137931,0.9829545617103577,0.7298984527587891,0.5682495832443237
30,0.30667734146118164,0.007074810564517975,0.9940024018287659,0.016028203070163727,0.0002500000118743628,0.02724594995379448,0.7249639249639249,0.3276515007019043,0.10639752447605133,1.5791305916305916,0.8541666666666666,0.9734848737716675,0.8324992060661316,0.5520998239517212
31,0.3106757402420044,0.00413933303207159,0.9940024018287659,0.01261930726468563,0.0002500000118743628,0.018960563465952873,0.7876678876678876,0.34659090638160706,0.10331263393163681,1.6418345543345543,0.8541666666666666,0.9734848737716675,0.7218495607376099,0.5314106345176697
32,0.291883260011673,0.005923822987824678,0.9980008006095886,0.010704129002988338,0.0002500000118743628,0.019866297021508217,0.730566534914361,0.3030303120613098,0.10016024112701416,1.5603537689569142,0.8297872340425532,0.9696969985961914,0.8954384922981262,0.575706958770752
33,0.27309074997901917,0.0051666018553078175,0.9948020577430725,0.0099793104454875,0.0002500000118743628,0.017544597387313843,0.7151260504201681,0.29924243688583374,0.10445016622543335,1.5110444177671067,0.7959183673469388,0.9621211886405945,0.8658314943313599,0.5806847810745239
34,0.28588563203811646,0.0059411292895674706,0.9964014291763306,0.007515200413763523,0.0002500000118743628,0.016799092292785645,0.649294805641555,0.2973484992980957,0.12281845510005951,1.462481618828368,0.8131868131868132,0.9678030014038086,1.3567659854888916,0.7079337239265442
35,0.28908437490463257,0.0066350302658975124,0.9948020577430725,0.011781271547079086,0.0002500000118743628,0.02220795303583145,0.7118022328548644,0.3068181872367859,0.1007063165307045,1.5415894668974177,0.8297872340425532,0.9696969985961914,1.4102084636688232,0.6649000644683838
36,0.29668131470680237,0.004575499799102545,0.9976009726524353,0.006684119813144207,0.0002500000118743628,0.012778774835169315,0.7768157768157767,0.33522728085517883,0.07065471261739731,1.6155254542351316,0.8387096774193549,0.9715909361839294,1.1252602338790894,0.6288221478462219
37,0.27269092202186584,0.006150574889034033,0.9976009726524353,0.009265878237783909,0.0002500000118743628,0.017128651961684227,0.8610801436888393,0.344696968793869,0.08410477638244629,1.7242380384256815,0.8631578947368421,0.9753788113594055,0.7374865412712097,0.5492733120918274
38,0.2734906077384949,0.004078600089997053,0.9996001720428467,0.0048160008154809475,0.0002500000118743628,0.010911824181675911,0.8256373256373256,0.344696968793869,0.06707289069890976,1.6517242821590647,0.8260869565217391,0.9696969985961914,1.3886127471923828,0.7056312561035156
39,0.2694922089576721,0.003526141867041588,0.9980008006095886,0.007352581713348627,0.0002500000118743628,0.01284343283623457,0.8037267080745342,0.375,0.05624166876077652,1.591605495953322,0.7878787878787878,0.9602272510528564,1.2998487949371338,0.6730132699012756
40,0.29068371653556824,0.004251579754054546,0.9944022297859192,0.009411456063389778,0.0002500000118743628,0.0158906951546669,0.8534618534618535,0.38257575035095215,0.05935205891728401,1.6615426615426616,0.8080808080808081,0.9640151262283325,1.0366194248199463,0.6072297692298889
