epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,loss,val_direction_output_accuracy,val_direction_output_loss,val_fall_output_accuracy,val_fall_output_loss,val_loss,val_fall_f1,val_direction_macro_f1,val_domain_score,learning_rate
1,0.45571428537368774,0.3643590211868286,0.8391208648681641,0.192041277885437,0.5570762753486633,0.020053476095199585,0.1053861603140831,0.8783422708511353,0.3172907531261444,0.3921229839324951,0.042105263157894736,0.13157894736842105,0.17368421052631577,0.0010000000474974513
2,0.6319780349731445,0.13695280253887177,0.9287912249565125,0.0869826227426529,0.2218201756477356,0.020053476095199585,0.1341710388660431,0.9090909361839294,0.4600106179714203,0.5260031223297119,0.1282051282051282,0.13157894736842105,0.2597840755735492,0.0010000000474974513
3,0.6725274920463562,0.06357213854789734,0.9503296613693237,0.05908074975013733,0.1225113719701767,0.24598930776119232,0.12401052564382553,0.9585561752319336,0.1684654802083969,0.26766836643218994,0.7891156462585034,0.4125746748697568,1.2016903211282601,0.0010000000474974513
4,0.6941758394241333,0.042849309742450714,0.9652747511863708,0.04507714882493019,0.08782457560300827,0.3863636255264282,0.10981887578964233,0.9425133466720581,0.16866342723369598,0.25835588574409485,0.7393939393939394,0.6195652173913043,1.3589591567852437,0.0010000000474974513
5,0.6969230771064758,0.035692039877176285,0.971758246421814,0.03520801290869713,0.07092840224504471,0.3649732768535614,0.2029944658279419,0.894385039806366,0.16502615809440613,0.33300480246543884,0.6220095693779905,0.5335775335775336,1.155587102955524,0.0010000000474974513
6,0.7040659189224243,0.02598417177796364,0.9807692170143127,0.028210099786520004,0.052563201636075974,0.5401069521903992,0.07284843921661377,0.9171122908592224,0.16048772633075714,0.22387032210826874,0.6804123711340206,0.7565257565257566,1.4369381276597772,0.0010000000474974513
7,0.7073626518249512,0.027185143902897835,0.9709889888763428,0.04102650657296181,0.06822995841503143,0.5454545617103577,0.09914851933717728,0.9398396015167236,0.21219183504581451,0.2952180802822113,0.7368421052631579,0.6985295728968071,1.435371678159965,0.0010000000474974513
8,0.704285740852356,0.014367472380399704,0.9842857122421265,0.02115952968597412,0.03543220832943916,0.5508021116256714,0.10136953741312027,0.9291443824768066,0.19288234412670135,0.2817555069923401,0.7165775401069518,0.7120617944147356,1.4286393345216875,0.0010000000474974513
9,0.7152747511863708,0.014919660985469818,0.9881318807601929,0.015953784808516502,0.03087025135755539,0.5762032270431519,0.08036166429519653,0.9385026693344116,0.20819509029388428,0.2835406959056854,0.735632183908046,0.6873099415204678,1.4229421254285137,0.0010000000474974513
10,0.7300000190734863,0.007895657792687416,0.9915384650230408,0.010293232277035713,0.018201272934675217,0.5802139043807983,0.09083673357963562,0.9491978883743286,0.24039632081985474,0.3251437246799469,0.7710843373493976,0.6787280701754387,1.4498124075248362,0.0005000000237487257
11,0.7263736128807068,0.004484373144805431,0.9942857027053833,0.008263932541012764,0.01138707809150219,0.5147058963775635,0.15552864968776703,0.9478609561920166,0.23319780826568604,0.3631382882595062,0.7745664739884393,0.610960554049985,1.3855270280384242,0.0005000000237487257
12,0.7314285635948181,0.003388082841411233,0.9947252869606018,0.006666486617177725,0.0100612323731184,0.4946524202823639,0.11267081648111343,0.9411764740943909,0.23170174658298492,0.3307095468044281,0.7441860465116279,0.6906318082788672,1.434817854790495,0.0005000000237487257
13,0.7224175930023193,0.01167078036814928,0.9957143068313599,0.005326895508915186,0.008417775854468346,0.5053476095199585,0.10882522910833359,0.9532085657119751,0.23157519102096558,0.327106237411499,0.782608695652174,0.6649769585253456,1.4475856541775194,0.0002500000118743628
14,0.7224175930023193,0.003934195265173912,0.9964835047721863,0.005153697915375233,0.009132466278970242,0.5307486653327942,0.07913248986005783,0.9411764740943909,0.24694722890853882,0.3165762722492218,0.7441860465116279,0.7437052437052438,1.4878912902168717,0.0002500000118743628
15,0.724945068359375,0.0016826428472995758,0.996813178062439,0.003508302615955472,0.0051766023971140385,0.5160427689552307,0.08232156187295914,0.9505347609519958,0.2567904591560364,0.3283182680606842,0.7757575757575758,0.7271139063591895,1.5028714821167652,0.0002500000118743628
16,0.7263736128807068,0.0008595354738645256,0.9983516335487366,0.002189821330830455,0.0030537531711161137,0.5254010558128357,0.08930492401123047,0.9505347609519958,0.26193276047706604,0.3394191265106201,0.7757575757575758,0.71005291005291,1.485810485810486,0.0001250000059371814
17,0.7291208505630493,0.0010779201984405518,0.9987912178039551,0.0019541631918400526,0.0027627781964838505,0.5401069521903992,0.09058693796396255,0.9465240836143494,0.2652472257614136,0.3433876931667328,0.7619047619047619,0.7084086464774589,1.470313408382221,0.0001250000059371814
18,0.728131890296936,0.0007529211579822004,0.9963736534118652,0.003552509704604745,0.004312692675739527,0.5401069521903992,0.0900760293006897,0.9478609561920166,0.24906663596630096,0.32709765434265137,0.7664670658682635,0.7084086464774589,1.4748757123457223,0.0001250000059371814
19,0.7327472567558289,0.0009909699438139796,0.9983516335487366,0.0030601255130022764,0.004067264497280121,0.5320855379104614,0.09005220979452133,0.9371657967567444,0.2687279284000397,0.3466089069843292,0.7344632768361582,0.6906318082788672,1.4250950851150255,6.25000029685907e-05
20,0.7245054841041565,0.0010093809105455875,0.9990109801292419,0.0017409890424460173,0.002651951042935252,0.5334224700927734,0.09729918092489243,0.9438502788543701,0.2713392674922943,0.356034517288208,0.7529411764705882,0.6708032708032707,1.423744447273859,6.25000029685907e-05
21,0.7256044149398804,0.0006460455479100347,0.9987912178039551,0.001597880502231419,0.00225641718134284,0.5427807569503784,0.10325195640325546,0.9451871514320374,0.27222034335136414,0.36202946305274963,0.757396449704142,0.68936102742984,1.446757477133982,6.25000029685907e-05
22,0.7243956327438354,0.0006508231745101511,0.9991208910942078,0.0013654242502525449,0.0020274631679058075,0.5320855379104614,0.10122444480657578,0.9451871514320374,0.27451539039611816,0.36255988478660583,0.757396449704142,0.7084086464774589,1.465805096181601,3.125000148429535e-05
