model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
hist_gradient_boosting,tilt_delta_max,,0.00037320677381086353,0.0008383436621254717,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,acc_mag_max,,0.00036889224463383387,0.000319894044036645,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,az_min,,0.0002933879840362197,0.00041677101242923605,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gz_max,,0.0002912307194477548,0.0001761178972010668,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,roll_range,,0.00027181533815124893,8.585804656297551e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gy_min,,0.0002394563693237317,0.0007659626068876145,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gz_min,,0.0002394563693237317,9.175351232073731e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gz_mean,,0.00022004098802721472,9.442808166640972e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_std,,0.00016395210872611755,0.000130581347862572,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_max,,0.00016179484413765267,0.00011136584617959661,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,az_max,,0.00011864955236762231,0.0007414998848213414,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,tilt_delta_final,,0.00011649228777911302,0.00020218530063827826,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ax_max,,0.00010570596483659989,0.00023933973202046227,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,az_range,,0.00010354870024815721,0.000512122073034085,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,az_mean,,0.0001035487002480684,0.00010063124832007214,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ax_std,,7.550426059762527e-05,0.00022610150086914982,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,acc_mag_std,,5.824614388960647e-05,3.8650572467213876e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gy_std,,5.608887930107498e-05,2.58871750620097e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gy_range,,4.961708553558042e-05,4.4263368630559643e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gy_mean,,4.530255635857294e-05,0.0010291508767900637,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gyro_mag_max,,4.314529177004145e-05,2.894274159209309e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gyro_mag_std,,3.667349800454689e-05,6.687520224354084e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gx_range,,2.5887175062033752e-05,7.141816570914196e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,tilt_delta_mean,,2.1572645885059584e-05,0.00015405950660213685,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,acc_mag_range,,1.9415381296539193e-05,0.00028348952048965815,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,jerk_p95,,1.7258116708041004e-05,1.880659667152311e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,roll_std,,2.1572645885314932e-06,0.00012705903848667625,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_min,,-1.078632294246873e-05,0.0005413186853739287,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_range,,-1.294358753094471e-05,3.5051400731898315e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
