epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,loss,val_direction_output_accuracy,val_direction_output_loss,val_fall_output_accuracy,val_fall_output_loss,val_loss,val_fall_f1,val_direction_macro_f1,val_domain_score,learning_rate
1,0.3593398332595825,0.13878579437732697,0.8554638624191284,0.09722205996513367,0.2359955608844757,0.9545454382896423,0.10306771844625473,0.9024063944816589,0.16103814542293549,0.2392844557762146,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
2,0.5453863739967346,0.1138928085565567,0.9122280478477478,0.06251917034387589,0.17542539536952972,0.9545454382896423,0.10295674949884415,0.9024063944816589,0.1736220121383667,0.2478090524673462,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
3,0.34858715534210205,0.10541240870952606,0.930982768535614,0.05246437340974808,0.15828795731067657,0.45588234066963196,0.10351916402578354,0.9024063944816589,0.17359770834445953,0.24766218662261963,0.0,0.2383141762452107,0.2383141762452107,0.0010000000474974513
4,0.5471367835998535,0.10363080352544785,0.9414853453636169,0.04568837955594063,0.1490517407655716,0.9505347609519958,0.10232961177825928,0.9024063944816589,0.23925133049488068,0.30296289920806885,0.0,0.2502008032128514,0.2502008032128514,0.0010000000474974513
5,0.6591647863388062,0.09081367403268814,0.952488124370575,0.03497569262981415,0.12532785534858704,0.9237967729568481,0.09947589039802551,0.9050801992416382,0.24983717501163483,0.30902355909347534,0.05333333333333334,0.3929984779299847,0.44633181126331806,0.0005000000237487257
6,0.5906476378440857,0.07794895023107529,0.9599900245666504,0.031857073307037354,0.11008293926715851,0.7941176295280457,0.09163367748260498,0.9264705777168274,0.216239795088768,0.27070513367652893,0.3956043956043956,0.5241758241758242,0.9197802197802198,0.0005000000237487257
7,0.5433858633041382,0.06587740778923035,0.9599900245666504,0.027471091598272324,0.09337666630744934,0.7219251394271851,0.0774356946349144,0.9451871514320374,0.18627648055553436,0.23748444020748138,0.6095238095238096,0.5066276803118909,1.1161514898357003,0.0005000000237487257
8,0.5756438970565796,0.062711700797081,0.9689922332763672,0.026609547436237335,0.08770401775836945,0.6671122908592224,0.07456362992525101,0.9652406573295593,0.1377187818288803,0.19032463431358337,0.7936507936507936,0.580190301501777,1.3738410951525706,0.0005000000237487257
9,0.5266316533088684,0.06184665858745575,0.9629907608032227,0.028123999014496803,0.08950730413198471,0.6604278087615967,0.05933414772152901,0.9639037251472473,0.08693310618400574,0.1363787055015564,0.8137931034482758,0.7663397040482692,1.580132807496545,0.0005000000237487257
10,0.5636408925056458,0.05257432162761688,0.9704926013946533,0.022776486352086067,0.0758449137210846,0.6497326493263245,0.061206329613924026,0.9598930478096008,0.07476963847875595,0.1264427751302719,0.8026315789473685,0.7480842911877396,1.550715870135108,0.0005000000237487257
11,0.553138256072998,0.05544104799628258,0.9762440323829651,0.019793281331658363,0.07487089186906815,0.6203208565711975,0.053814489394426346,0.9639037251472473,0.09636428952217102,0.13624811172485352,0.8137931034482758,0.766327043637968,1.5801201470862438,0.0005000000237487257
12,0.5946486592292786,0.043765656650066376,0.9734933972358704,0.020184053108096123,0.06407136470079422,0.6778075098991394,0.056060466915369034,0.9612299203872681,0.11876383423805237,0.16488713026046753,0.7943262411347518,0.7743160583450964,1.5686422994798481,0.0005000000237487257
13,0.5891472697257996,0.04672342166304588,0.9784946441650391,0.015457749366760254,0.06177142262458801,0.6791443824768066,0.0645584762096405,0.9518716335296631,0.09657124429941177,0.14933769404888153,0.7777777777777778,0.7893806133370562,1.567158391114834,0.0005000000237487257
14,0.5743935704231262,0.04271119087934494,0.9679920077323914,0.02218533307313919,0.06455016136169434,0.6096256971359253,0.05569808557629585,0.9532085657119751,0.09567159414291382,0.14245732128620148,0.782608695652174,0.7617404817404818,1.5443491773926556,0.0002500000118743628
15,0.5908977389335632,0.03523927554488182,0.9827457070350647,0.011750527657568455,0.04706738889217377,0.6590909361839294,0.04686941206455231,0.9478609561920166,0.102070152759552,0.14307644963264465,0.7636363636363637,0.8443239987955434,1.607960362431907,0.0002500000118743628
16,0.6079019904136658,0.029557377099990845,0.9814953804016113,0.014879429712891579,0.04457676038146019,0.6791443824768066,0.06208139657974243,0.9465240836143494,0.10815181583166122,0.16209843754768372,0.7674418604651163,0.8133500732370789,1.5807919337021952,0.0002500000118743628
17,0.5956488847732544,0.02488601952791214,0.9859964847564697,0.009542973712086678,0.03462725132703781,0.605614960193634,0.05481870099902153,0.9532085657119751,0.10788431763648987,0.15503743290901184,0.7770700636942676,0.8137751786874595,1.590845242381727,0.0001250000059371814
18,0.5573893189430237,0.023727137595415115,0.9884971380233765,0.008476600982248783,0.03220894932746887,0.6096256971359253,0.05339132621884346,0.9518716335296631,0.11302053928375244,0.15894293785095215,0.7692307692307693,0.7972402597402598,1.566471028971029,0.0001250000059371814
19,0.5493873357772827,0.025350164622068405,0.985746443271637,0.010152104310691357,0.03551577776670456,0.5882353186607361,0.05312889814376831,0.9505347609519958,0.11232006549835205,0.1588672548532486,0.7643312101910829,0.7971028971028971,1.56143410729398,0.0001250000059371814
20,0.5573893189430237,0.020026493817567825,0.988997220993042,0.00931471399962902,0.029410874471068382,0.5922459959983826,0.05397462844848633,0.9505347609519958,0.10803204029798508,0.15564078092575073,0.7701863354037267,0.8114495798319328,1.5816359152356596,6.25000029685907e-05
21,0.5701425075531006,0.021813390776515007,0.988997220993042,0.009238609112799168,0.031142544001340866,0.596256673336029,0.0552983395755291,0.9532085657119751,0.10896554589271545,0.15713296830654144,0.7770700636942676,0.7913978494623656,1.568467913156633,6.25000029685907e-05
22,0.5808952450752258,0.02092675305902958,0.9927482008934021,0.006934946868568659,0.027763310819864273,0.5975936055183411,0.05653974413871765,0.9518716335296631,0.10876806825399399,0.15830151736736298,0.775,0.7775931356576518,1.5525931356576517,6.25000029685907e-05
