epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,learning_rate,loss,val_direction_macro_f1,val_direction_output_accuracy,val_direction_output_loss,val_domain_score,val_fall_f1,val_fall_output_accuracy,val_fall_output_loss,val_loss
0,0.28011319041252136,0.13156341016292572,0.8510509133338928,0.36381790041923523,0.0010000000474974513,0.5620521306991577,0.13333333333333333,0.02123142220079899,0.1439305543899536,0.13333333333333333,0.0,0.9065817594528198,0.9285029172897339,0.7539983987808228
1,0.4324979782104492,0.11869025975465775,0.9256265163421631,0.2183157354593277,0.0010000000474974513,0.39682501554489136,0.2780952380952381,0.9235668778419495,0.1441735029220581,0.2780952380952381,0.0,0.9065817594528198,1.0512181520462036,0.7938478589057922
2,0.5220291018486023,0.11612816154956818,0.9335085153579712,0.18473106622695923,0.0010000000474974513,0.3597615361213684,0.26060383816159394,0.92144376039505,0.14453497529029846,0.26060383816159394,0.0,0.9065817594528198,1.1777725219726562,0.8460477590560913
3,0.6574373245239258,0.11194070428609848,0.9399757385253906,0.15712687373161316,0.0010000000474974513,0.3253273367881775,0.25168690958164647,0.909766435623169,0.14588870108127594,0.25168690958164647,0.0,0.9065817594528198,1.4360945224761963,0.9708728790283203
4,0.6426839232444763,0.10486631840467453,0.9589733481407166,0.12439949065446854,0.0010000000474974513,0.28195661306381226,0.23378640776699025,0.950106143951416,0.1470915526151657,0.23378640776699025,0.0,0.9065817594528198,1.6181464195251465,1.0627429485321045
5,0.6445028185844421,0.10271165519952774,0.9640258550643921,0.10176289826631546,0.0010000000474974513,0.25536057353019714,0.23216011042097998,0.9469214677810669,0.1493956297636032,0.23216011042097998,0.0,0.9065817594528198,1.9066144227981567,1.211145281791687
6,0.5834680795669556,0.09642622619867325,0.9543249607086182,0.1125732809305191,0.0010000000474974513,0.2583202123641968,0.2018348623853211,0.9543524384498596,0.1487966924905777,0.22430677249768066,0.02247191011235955,0.9076433181762695,1.8310085535049438,1.157982349395752
7,0.6085286736488342,0.08569640666246414,0.9620048403739929,0.09443657845258713,0.0010000000474974513,0.22350867092609406,0.20370370370370372,0.9479830265045166,0.13909919559955597,0.26963776963776964,0.06593406593406594,0.909766435623169,2.075681686401367,1.2927533388137817
8,0.5064672827720642,0.08520189672708511,0.9682700037956238,0.09817177057266235,0.0010000000474974513,0.22599658370018005,0.47077287332995094,0.8121019005775452,0.13312725722789764,0.5984324477980361,0.1276595744680851,0.9129511713981628,1.8573505878448486,1.1295157670974731
9,0.5903395414352417,0.07544004172086716,0.9700888991355896,0.08933576196432114,0.0010000000474974513,0.20219217240810394,0.4667776390622833,0.8704883456230164,0.12589389085769653,0.9495362597519386,0.4827586206896552,0.9363057613372803,1.2789806127548218,0.8038821220397949
10,0.5450687408447266,0.07054736465215683,0.9801940321922302,0.0652720108628273,0.0010000000474974513,0.1711362898349762,0.6862549494128443,0.8205944895744324,0.1050204336643219,1.515202317833897,0.8289473684210527,0.9723991751670837,0.8994125723838806,0.5030810236930847
11,0.5210185647010803,0.06739397346973419,0.9775667190551758,0.07087275385856628,0.0010000000474974513,0.17143763601779938,0.6274131274131275,0.7218683362007141,0.0925910621881485,1.4969783448044318,0.8695652173913043,0.977707028388977,0.9642989039421082,0.5039226412773132
12,0.5594179630279541,0.059968654066324234,0.9818108081817627,0.06464454531669617,0.0010000000474974513,0.15247903764247894,0.7160592497868713,0.7027601003646851,0.08079929649829865,1.5676721530126776,0.8516129032258064,0.9755838513374329,1.0626641511917114,0.5429035425186157
13,0.5650768280029297,0.053096018731594086,0.9741309881210327,0.07656268030405045,0.0010000000474974513,0.1567181497812271,0.7078014184397162,0.6369426846504211,0.09379926323890686,1.5665584805866088,0.8587570621468926,0.9734607338905334,0.7635743021965027,0.4188329577445984
14,0.5640662908554077,0.05164775997400284,0.9719078540802002,0.06131298094987869,0.0010000000474974513,0.13934826850891113,0.6942612285188675,0.6613588333129883,0.08253046870231628,1.584505130957892,0.8902439024390244,0.9808917045593262,0.7284672856330872,0.4151848554611206
15,0.5697251558303833,0.04350567236542702,0.9808003306388855,0.05931796133518219,0.0010000000474974513,0.1250838339328766,0.6554036581791852,0.6263269782066345,0.11072641611099243,1.4826287890692376,0.8272251308900523,0.9649681448936462,0.47731244564056396,0.31860095262527466
16,0.5266774296760559,0.04612642526626587,0.9840339422225952,0.03954155743122101,0.0010000000474974513,0.10884261876344681,0.7276523851007101,0.533970296382904,0.09312237799167633,1.5801114014941526,0.8524590163934426,0.9713375568389893,0.8264277577400208,0.43490341305732727
17,0.5660873055458069,0.039311379194259644,0.9876717925071716,0.04499251767992973,0.0010000000474974513,0.1043350100517273,0.6515873015873016,0.6146496534347534,0.13113470375537872,1.4683412282888724,0.8167539267015707,0.9628450274467468,0.687750518321991,0.4278416633605957
18,0.47736459970474243,0.04494117200374603,0.9757477641105652,0.06786636263132095,0.0010000000474974513,0.1361083835363388,0.6930351760607865,0.6093418002128601,0.10810399800539017,1.5408612630173082,0.8478260869565217,0.9702759981155396,0.7262134552001953,0.4071386754512787
19,0.5737671852111816,0.03145388513803482,0.9765561819076538,0.06991749256849289,0.0010000000474974513,0.11560898274183273,0.6953022752441358,0.6008492708206177,0.14937028288841248,1.296806034642632,0.6015037593984962,0.887473464012146,0.6265189051628113,0.5026931166648865
20,0.5355699062347412,0.030399570241570473,0.9858528971672058,0.04912446811795235,0.0010000000474974513,0.09502215683460236,0.6362278244631185,0.5987260937690735,0.14905774593353271,1.4487278244631185,0.8125,0.9617834687232971,0.7052842974662781,0.4464019238948822
21,0.5703314542770386,0.029670804738998413,0.99171382188797,0.025557322427630424,0.0010000000474974513,0.07009381055831909,0.685943296237414,0.5732483863830566,0.11540308594703674,1.4942334516778284,0.8082901554404145,0.9607218503952026,0.9121831655502319,0.5186262726783752
22,0.5373888611793518,0.03135247901082039,0.9866612553596497,0.03707132861018181,0.0010000000474974513,0.08452461659908295,0.69470053529353,0.618895947933197,0.13730785250663757,1.4594064176464712,0.7647058823529411,0.9490445852279663,0.7645851373672485,0.48728039860725403
