pipeline,experiment_id,train_protocol,source,E2E_Direction_Macro_F1,coverage,correct_rate,forward_f1,backward_f1,lateral_f1,direction_n_supervised,fall_branch
LDX1_D1_Wide_DSConv_E1_BITS_TO_BITS_seed44_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6300653594771242,0.8055555555555556,0.6388888888888888,0.8235294117647058,0.4,0.6666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E2_WEDA_TO_WEDA_seed44_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.8586182336182336,0.88,0.8,0.7777777777777778,0.875,0.9230769230769231,25,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.703448275862069,0.8524590163934426,0.6721311475409836,0.8,0.6896551724137931,0.6206896551724138,61,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.651702786377709,0.8055555555555556,0.6388888888888888,0.8235294117647058,0.5,0.631578947368421,36,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.7284780578898226,0.92,0.72,0.7619047619047619,0.8235294117647058,0.6,25,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.2673202614379085,0.96,0.28,0.4,0.16666666666666666,0.23529411764705882,25,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E5_WEDA_TO_BITS_seed44_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.4980392156862745,0.6944444444444444,0.5277777777777778,0.8235294117647058,0.2,0.47058823529411764,36,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E1_BITS_TO_BITS_seed44_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6523809523809524,0.8055555555555556,0.6666666666666666,0.8571428571428571,0.4,0.7,36,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E2_WEDA_TO_WEDA_seed44_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.8586182336182336,0.88,0.8,0.7777777777777778,0.875,0.9230769230769231,25,GradientBoosting_FallNoTiming_Full_132
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.7559705363626933,0.8524590163934426,0.7049180327868853,0.7843137254901961,0.7407407407407407,0.7428571428571429,61,GradientBoosting_FallNoTiming_Full_132
