pipeline,experiment_id,train_protocol,source,E2E_Direction_Macro_F1,coverage,correct_rate,forward_f1,backward_f1,lateral_f1,direction_n_supervised,fall_branch
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed43_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.2333333333333333,0.96,0.28,0.3,0.0,0.4,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed43_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.398901098901099,0.6944444444444444,0.3888888888888889,0.6428571428571429,0.15384615384615385,0.4,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed43_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6689814814814815,0.8055555555555556,0.6666666666666666,0.8125,0.4444444444444444,0.75,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed43_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5904761904761905,0.88,0.56,0.5333333333333333,0.6666666666666666,0.5714285714285714,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.4664806634116097,0.8524590163934426,0.4426229508196721,0.5652173913043478,0.47058823529411764,0.36363636363636365,61,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5568962627786157,0.8055555555555556,0.5555555555555556,0.7647058823529411,0.46153846153846156,0.4444444444444444,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.24761904761904763,0.92,0.28,0.0,0.47619047619047616,0.26666666666666666,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed43_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.23838383838383836,0.96,0.24,0.2,0.18181818181818182,0.3333333333333333,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed43_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.4393401805166511,0.6944444444444444,0.4722222222222222,0.7428571428571429,0.2222222222222222,0.35294117647058826,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed44_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5887887887887888,0.8055555555555556,0.6111111111111112,0.8108108108108109,0.4,0.5555555555555556,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed44_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.6449010226100009,0.88,0.6,0.47058823529411764,0.7368421052631579,0.7272727272727273,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6746777546777546,0.8524590163934426,0.639344262295082,0.76,0.6153846153846154,0.6486486486486487,61,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6896613190730837,0.8055555555555556,0.6666666666666666,0.8235294117647058,0.5454545454545454,0.7,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6266339869281046,0.92,0.6,0.625,0.6666666666666666,0.5882352941176471,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.12698412698412698,0.96,0.16,0.38095238095238093,0.0,0.0,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed44_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.4757094757094757,0.6944444444444444,0.5,0.7777777777777778,0.36363636363636365,0.2857142857142857,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed44_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.4853801169590643,0.8055555555555556,0.5555555555555556,0.7894736842105263,0.2222222222222222,0.4444444444444444,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed44_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5521885521885522,0.88,0.52,0.4444444444444444,0.6666666666666666,0.5454545454545454,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6956349206349207,0.8524590163934426,0.6557377049180327,0.7916666666666666,0.6666666666666666,0.6285714285714286,61,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6828282828282829,0.8055555555555556,0.6666666666666666,0.8484848484848485,0.5,0.7,36,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6592592592592593,0.92,0.64,0.6666666666666666,0.7777777777777778,0.5333333333333333,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed44_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.2074074074074074,0.96,0.24,0.4,0.0,0.2222222222222222,25,GradientBoosting_FallNoTiming_Full_132
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed44_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5212121212121211,0.6944444444444444,0.5277777777777778,0.8,0.36363636363636365,0.4,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5530303030303031,0.8055555555555556,0.5555555555555556,0.75,0.36363636363636365,0.5454545454545454,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.4272486772486772,0.88,0.44,0.47619047619047616,0.5555555555555556,0.25,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.650375939849624,0.8524590163934426,0.6229508196721312,0.7368421052631579,0.6428571428571429,0.5714285714285714,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6262626262626262,0.8055555555555556,0.6111111111111112,0.7777777777777778,0.5454545454545454,0.5555555555555556,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.657516339869281,0.92,0.64,0.6666666666666666,0.7058823529411765,0.6,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.29156010230179025,0.96,0.36,0.5217391304347826,0.0,0.35294117647058826,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.3289903869614014,0.6944444444444444,0.3055555555555556,0.43478260869565216,0.18181818181818182,0.37037037037037035,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5633173843700159,0.8055555555555556,0.5833333333333334,0.8,0.36363636363636365,0.5263157894736842,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.6498316498316499,0.88,0.6,0.5555555555555556,0.6666666666666666,0.7272727272727273,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6332070707070706,0.8524590163934426,0.5901639344262295,0.6666666666666666,0.6875,0.5454545454545454,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5984848484848485,0.8055555555555556,0.5555555555555556,0.6666666666666666,0.5454545454545454,0.5833333333333334,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6243386243386243,0.92,0.64,0.6666666666666666,0.7619047619047619,0.4444444444444444,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.39643493761140824,0.96,0.44,0.6363636363636364,0.2,0.35294117647058826,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.36190476190476195,0.6944444444444444,0.3611111111111111,0.6,0.2,0.2857142857142857,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed43_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6510721247563352,0.8055555555555556,0.6666666666666666,0.8421052631578947,0.4444444444444444,0.6666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed43_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.4484848484848485,0.88,0.44,0.5454545454545454,0.4,0.4,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6339536815727292,0.8524590163934426,0.6065573770491803,0.7346938775510204,0.5185185185185185,0.6486486486486487,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6597222222222222,0.8055555555555556,0.6388888888888888,0.8125,0.5,0.6666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5821895424836602,0.92,0.56,0.5882352941176471,0.5333333333333333,0.625,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed43_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.25641025641025644,0.96,0.32,0.3076923076923077,0.0,0.46153846153846156,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed43_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.3507936507936508,0.6944444444444444,0.4166666666666667,0.7428571428571429,0.16666666666666666,0.14285714285714285,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed43_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6534526854219949,0.8055555555555556,0.6388888888888888,0.7647058823529411,0.5,0.6956521739130435,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed43_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5299707602339181,0.88,0.52,0.631578947368421,0.625,0.3333333333333333,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6964826461681808,0.8524590163934426,0.6721311475409836,0.8301886792452831,0.5925925925925926,0.6666666666666666,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.651702786377709,0.8055555555555556,0.6388888888888888,0.8235294117647058,0.5,0.631578947368421,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.7410192147034252,0.92,0.72,0.8421052631578947,0.6666666666666666,0.7142857142857143,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed43_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.2697881828316611,0.96,0.28,0.15384615384615385,0.3076923076923077,0.34782608695652173,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed43_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.3501831501831502,0.6944444444444444,0.4166666666666667,0.7428571428571429,0.15384615384615385,0.15384615384615385,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed44_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.7111111111111111,0.8055555555555556,0.7222222222222222,0.8888888888888888,0.4444444444444444,0.8,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed44_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5904761904761905,0.88,0.56,0.6666666666666666,0.5333333333333333,0.5714285714285714,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6017406772123753,0.8524590163934426,0.5901639344262295,0.7547169811320755,0.4444444444444444,0.6060606060606061,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.651702786377709,0.8055555555555556,0.6388888888888888,0.8235294117647058,0.5,0.631578947368421,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5343358395989976,0.92,0.52,0.631578947368421,0.4,0.5714285714285714,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.44322344322344326,0.96,0.52,0.6153846153846154,0.0,0.7142857142857143,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed44_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.48888888888888893,0.6944444444444444,0.5555555555555556,0.8,0.0,0.6666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed44_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5530303030303031,0.8055555555555556,0.5555555555555556,0.75,0.36363636363636365,0.5454545454545454,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed44_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5865946918578497,0.88,0.56,0.46153846153846156,0.6666666666666666,0.631578947368421,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6568731196182176,0.8524590163934426,0.639344262295082,0.8235294117647058,0.5185185185185185,0.6285714285714286,61,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.651702786377709,0.8055555555555556,0.6388888888888888,0.8235294117647058,0.5,0.631578947368421,36,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6606209150326797,0.92,0.64,0.8235294117647058,0.5333333333333333,0.625,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed44_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.47863247863247865,0.96,0.56,0.6666666666666666,0.0,0.7692307692307693,25,GradientBoosting_FallNoTiming_Full_132
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed44_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.1996434937611408,0.6944444444444444,0.16666666666666666,0.36363636363636365,0.0,0.23529411764705882,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.5621212121212121,0.8055555555555556,0.6111111111111112,0.8,0.25,0.6363636363636364,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.5652173913043478,0.88,0.56,0.16666666666666666,0.6956521739130435,0.8333333333333334,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5429580434324267,0.8524590163934426,0.5081967213114754,0.5833333333333334,0.5294117647058824,0.5161290322580645,61,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.6666666666666666,0.8055555555555556,0.6388888888888888,0.7878787878787878,0.5454545454545454,0.6666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.28502415458937197,0.92,0.32,0.13333333333333333,0.5217391304347826,0.2,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.17901234567901234,0.96,0.24,0.16666666666666666,0.0,0.37037037037037035,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.4148148148148148,0.6944444444444444,0.4722222222222222,0.7777777777777778,0.2,0.26666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.48508508508508513,0.8055555555555556,0.5555555555555556,0.8108108108108109,0.2,0.4444444444444444,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.42447665056360706,0.88,0.44,0.13333333333333333,0.6956521739130435,0.4444444444444444,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5386038305017218,0.8524590163934426,0.5081967213114754,0.5660377358490566,0.5882352941176471,0.46153846153846156,61,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5909331791684732,0.8055555555555556,0.5833333333333334,0.7567567567567568,0.5454545454545454,0.47058823529411764,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.3927133655394525,0.92,0.4,0.125,0.6086956521739131,0.4444444444444444,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.21203703703703702,0.96,0.2,0.1111111111111111,0.4,0.125,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.41521521521521526,0.6944444444444444,0.4722222222222222,0.7567567567567568,0.2222222222222222,0.26666666666666666,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E1_BITS_TO_BITS_seed43_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fixed_GB_FallNoTiming_Full_132,0.6811414392059554,0.8055555555555556,0.6666666666666666,0.7741935483870968,0.5,0.7692307692307693,36,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E2_WEDA_TO_WEDA_seed43_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fixed_GB_FallNoTiming_Full_132,0.7218045112781954,0.88,0.68,0.5714285714285714,0.7368421052631579,0.8571428571428571,25,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed43_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.4400564787661561,0.8524590163934426,0.4426229508196721,0.5818181818181818,0.5161290322580645,0.2222222222222222,61,GradientBoosting_FallNoTiming_Full_132
LDX4_D1_Wide_Attention_Distill_T2_A050_E3_BITS_WEDA_MIXED_seed43_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fixed_GB_FallNoTiming_Full_132,0.5183150183150182,0.8055555555555556,0.5555555555555556,0.7692307692307693,0.5,0.2857142857142857,36,GradientBoosting_FallNoTiming_Full_132
