run_id,experiment_id,train_protocol,model_name,seed,learning_rate,best_epoch,best_val_macro_f1,best_val_loss,direction_macro_f1,direction_accuracy,forward_f1,backward_f1,lateral_f1,direction_n_supervised,A5_direction_macro_f1,D1_tiny_direction_macro_f1,D2_micro_tcn_direction_macro_f1,delta_vs_A5,delta_vs_D1,delta_vs_D2,params,estimated_fp32_kb,estimated_int8_kb,distill_temperature,distill_alpha,teacher_note,cm_00,cm_01,cm_02,cm_10,cm_11,cm_12,cm_20,cm_21,cm_22,macs_estimate,tflite_convert,int8_tflite_convert,edge_suitability,complexity_note
LDX1_D1_Wide_DSConv_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX1_D1_Wide_DSConv,44,0.001,19,0.8250000000000001,0.42251822352409363,0.3143288084464555,0.32,0.4,0.3076923076923077,0.23529411764705882,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.0732974541798071,0.1365510306686778,-0.052497347853385,5699,22.26171875,5.5654296875,,,,4,0,5,4,2,3,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E5_WEDA_TO_BITS_seed44_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX1_D1_Wide_DSConv,44,0.001,14,0.8379629629629629,0.41684025526046753,0.6695767195767196,0.7222222222222222,0.85,0.7142857142857143,0.4444444444444444,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,0.042429736752582214,-0.007456773246246939,0.009927596769702118,5699,22.26171875,5.5654296875,,,,17,0,1,0,5,1,5,3,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E1_BITS_TO_BITS_seed44_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX1_D1_Wide_DSConv,44,0.0005,21,0.8216538789428816,0.4658571481704712,0.8172932330827067,0.8333333333333334,0.8947368421052632,0.8571428571428571,0.7,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.060441644652171056,-0.015004903563256011,-0.048700032910559354,5699,22.26171875,5.5654296875,,,,17,0,1,0,6,0,3,2,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E2_WEDA_TO_WEDA_seed44_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX1_D1_Wide_DSConv,44,0.0005,29,0.8379629629629629,0.3807212710380554,0.9214177978883861,0.92,0.9,0.9411764705882353,0.9230769230769231,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.314274940745529,0.0440368455074337,0.32098206804089147,5699,22.26171875,5.5654296875,,,,9,0,0,1,8,0,1,0,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX1_D1_Wide_DSConv,44,0.0005,13,0.8606887589343731,0.4860003590583801,0.8344086021505376,0.8360655737704918,0.8571428571428571,0.9032258064516129,0.7428571428571429,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.06225407037420383,0.014743699152301337,0.03197353721547258,5699,22.26171875,5.5654296875,,,,24,0,3,1,14,0,4,2,13,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX1_D1_Wide_DSConv,44,0.0005,13,0.8606887589343731,0.4860003590583801,0.7962247962247962,0.8055555555555556,0.8648648648648649,0.8571428571428571,0.6666666666666666,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1388221388221389,0.013167983756219193,-0.03586984021766626,5699,22.26171875,5.5654296875,,,,16,0,2,0,6,0,3,2,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX1_D1_Wide_DSConv,44,0.0005,13,0.8606887589343731,0.4860003590583801,0.880141530296329,0.88,0.8421052631578947,0.9411764705882353,0.8571428571428571,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,0.04110644257703089,-0.004548828078239753,0.08711320785624188,5699,22.26171875,5.5654296875,,,,8,0,1,1,8,0,1,0,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E4_BITS_TO_WEDA_seed44_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX1_D1_Wide_DSConv,44,0.0005,21,0.8216538789428816,0.4658571481704712,0.17582417582417584,0.24,0.38461538461538464,0.0,0.14285714285714285,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.21180208680208676,-0.0019536019536018634,-0.19100198047566466,5699,22.26171875,5.5654296875,,,,5,0,4,7,0,2,5,1,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX1_D1_Wide_DSConv_E5_WEDA_TO_BITS_seed44_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX1_D1_Wide_DSConv,44,0.0005,29,0.8379629629629629,0.3807212710380554,0.6872586872586872,0.75,0.918918918918919,0.5714285714285714,0.5714285714285714,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,0.06011170443454983,0.010225194435720675,0.027609564451669732,5699,22.26171875,5.5654296875,,,,17,0,1,0,4,2,2,4,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX1_D1_Wide_DSConv; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,42,0.001,6,0.7981481481481482,0.5606728792190552,0.6883190883190883,0.7222222222222222,0.8205128205128205,0.8,0.4444444444444444,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.18941578941578952,-0.14397904832687447,-0.1776741776741778,5748,22.453125,5.61328125,,,,16,0,2,0,6,0,5,3,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,42,0.001,9,0.8297619047619048,0.7861770391464233,0.4031481481481481,0.44,0.125,0.64,0.4444444444444444,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.203994708994709,-0.4742328042328043,-0.19728758169934651,5748,22.453125,5.61328125,,,,1,8,0,1,8,0,5,0,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.001,8,0.8274828630639247,0.6090496182441711,0.5798656714824187,0.5901639344262295,0.6037735849056604,0.6842105263157895,0.45161290322580644,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.31679700104232267,-0.2397992315158175,-0.22256939345264626,5748,22.453125,5.61328125,,,,16,8,3,0,13,2,10,2,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.001,8,0.8274828630639247,0.6090496182441711,0.7464607464607464,0.75,0.8108108108108109,0.8571428571428571,0.5714285714285714,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1885861885861887,-0.03659606600783061,-0.08563388998171606,5748,22.453125,5.61328125,,,,15,0,3,0,6,0,4,2,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.001,8,0.8274828630639247,0.6090496182441711,0.3027777777777778,0.36,0.125,0.5833333333333334,0.2,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.5362573099415203,-0.581912580596791,-0.49025054466230933,5748,22.453125,5.61328125,,,,1,8,0,0,7,2,6,0,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,42,0.001,6,0.7981481481481482,0.5606728792190552,0.2622733303847855,0.28,0.11764705882352941,0.5263157894736842,0.14285714285714285,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.1253529322414771,0.0844955526070078,-0.10455282591505499,5748,22.453125,5.61328125,,,,1,3,5,3,5,1,4,2,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,42,0.001,9,0.8297619047619048,0.7861770391464233,0.6219576719576719,0.6944444444444444,0.85,0.5714285714285714,0.4444444444444444,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.0051893108664654575,-0.05507582086529461,-0.037691450849345554,5748,22.453125,5.61328125,,,,17,1,0,0,4,2,5,3,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,42,0.0005,17,0.7668326220957798,0.5198862552642822,0.78683889210205,0.8055555555555556,0.8717948717948718,0.8571428571428571,0.631578947368421,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.09089598563282775,-0.0454592445439127,-0.07915437389121605,5748,22.453125,5.61328125,,,,17,0,1,0,6,0,4,2,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,42,0.0005,18,0.8283945157010173,0.7228079438209534,0.4031481481481481,0.44,0.125,0.64,0.4444444444444444,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.203994708994709,-0.4742328042328043,-0.19728758169934651,5748,22.453125,5.61328125,,,,1,8,0,1,8,0,5,0,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.0005,10,0.8304839177050131,0.6586174964904785,0.6145266708834071,0.6229508196721312,0.6274509803921569,0.7,0.5161290322580645,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.28213600164133434,-0.20513823211482918,-0.18790839405165793,5748,22.453125,5.61328125,,,,16,8,3,0,14,1,8,3,8,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.0005,10,0.8304839177050131,0.6586174964904785,0.7756132756132756,0.7777777777777778,0.8333333333333334,0.8571428571428571,0.6363636363636364,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1594336594336595,-0.007443536855301414,-0.056481360829186866,5748,22.453125,5.61328125,,,,15,0,3,0,6,0,3,2,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,42,0.0005,10,0.8304839177050131,0.6586174964904785,0.32364672364672364,0.4,0.13333333333333333,0.6153846153846154,0.2222222222222222,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.5153883640725745,-0.5610436347278451,-0.4693815987933635,5748,22.453125,5.61328125,,,,1,8,0,0,8,1,5,1,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,42,0.0005,17,0.7668326220957798,0.5198862552642822,0.20958605664488017,0.2,0.1111111111111111,0.4,0.11764705882352941,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.17804020598138243,0.03180827886710247,-0.15724009965496033,5748,22.453125,5.61328125,,,,1,2,6,3,3,3,5,1,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,42,0.0005,18,0.8283945157010173,0.7228079438209534,0.5775303643724696,0.6666666666666666,0.85,0.46153846153846156,0.42105263157894735,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.04961661845166776,-0.09950312845049691,-0.08211875843454786,5748,22.453125,5.61328125,,,,17,1,0,0,3,3,5,3,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed43_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,43,0.001,29,0.7824463118580764,0.6927932500839233,0.8684766214177979,0.8611111111111112,0.8823529411764706,0.9230769230769231,0.8,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.009258256317079883,0.03617848477183516,0.002483355424531819,5748,22.453125,5.61328125,,,,15,0,3,0,6,0,1,1,10,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed43_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,43,0.001,23,0.7891788294265075,0.9260143637657166,0.6745098039215686,0.68,0.5333333333333333,0.6666666666666666,0.8235294117647058,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.06736694677871147,-0.2028711484593838,0.07407407407407396,5748,22.453125,5.61328125,,,,4,3,2,2,6,1,0,0,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.001,14,0.7497536945812807,0.9952291250228882,0.6682947900053163,0.6885245901639344,0.7719298245614035,0.6875,0.5454545454545454,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.22836788251942508,-0.15137011299291991,-0.13414027492974867,5748,22.453125,5.61328125,,,,22,2,3,2,11,2,6,4,9,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.001,14,0.7497536945812807,0.9952291250228882,0.7627450980392158,0.8055555555555556,0.9,0.8,0.5882352941176471,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1723018370077194,-0.020311714429361305,-0.06934953840324676,5748,22.453125,5.61328125,,,,18,0,0,0,6,0,4,3,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.001,14,0.7497536945812807,0.9952291250228882,0.5196078431372549,0.52,0.47058823529411764,0.5882352941176471,0.5,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.3194272445820432,-0.36508251523731383,-0.2734204793028322,5748,22.453125,5.61328125,,,,4,2,3,2,5,2,2,1,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed43_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,43,0.001,29,0.7824463118580764,0.6927932500839233,0.3,0.32,0.3,0.2,0.4,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.08762626262626261,0.12222222222222229,-0.06682615629984051,5748,22.453125,5.61328125,,,,3,0,6,5,1,3,3,0,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed43_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,43,0.001,23,0.7891788294265075,0.9260143637657166,0.5517902813299232,0.5833333333333334,0.75,0.47058823529411764,0.43478260869565216,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.07535670149421414,-0.1252432114930433,-0.10785884147709424,5748,22.453125,5.61328125,,,,12,2,4,0,4,2,2,5,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed43_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,43,0.0005,25,0.7261904761904763,0.5822169184684753,0.8469308469308469,0.8333333333333334,0.8484848484848485,0.9230769230769231,0.7692307692307693,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.030804030804030935,0.01463271028488411,-0.019062419062419234,5748,22.453125,5.61328125,,,,14,0,4,0,6,0,1,1,10,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed43_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,43,0.0005,35,0.5930500658761528,1.1422487497329712,0.5549707602339181,0.56,0.5333333333333333,0.631578947368421,0.5,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.05217209690893898,-0.32241019214703426,-0.04546496961357649,5748,22.453125,5.61328125,,,,4,2,3,1,6,2,1,2,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.0005,5,0.6430750077808901,0.8657792806625366,0.5259803921568628,0.5409836065573771,0.625,0.6,0.35294117647058826,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.37068228036787865,-0.2936845108413735,-0.27645467277820224,5748,22.453125,5.61328125,,,,15,6,6,0,12,3,6,7,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.0005,5,0.6430750077808901,0.8657792806625366,0.6534227726178191,0.6944444444444444,0.8333333333333334,0.7058823529411765,0.42105263157894735,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.28162416242911603,-0.12963403985075794,-0.1786718638246434,5748,22.453125,5.61328125,,,,15,0,3,0,6,0,3,5,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,43,0.0005,5,0.6430750077808901,0.8657792806625366,0.26280193236714977,0.32,0.0,0.5217391304347826,0.26666666666666666,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.5762331553521484,-0.621888426007419,-0.5302263900729374,5748,22.453125,5.61328125,,,,0,6,3,0,6,3,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed43_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,43,0.0005,25,0.7261904761904763,0.5822169184684753,0.23253588516746412,0.24,0.2,0.18181818181818182,0.3157894736842105,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.15509037745879847,0.05475810738968642,-0.13429027113237638,5748,22.453125,5.61328125,,,,2,1,6,5,1,3,4,0,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed43_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,43,0.0005,35,0.5930500658761528,1.1422487497329712,0.651950388792494,0.6944444444444444,0.8205128205128205,0.7142857142857143,0.42105263157894735,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,0.024803405968356618,-0.025083104030472536,-0.007698734014523478,5748,22.453125,5.61328125,,,,16,0,2,0,5,1,5,3,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed44_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,44,0.001,11,0.8138998682476943,0.4467189311981201,0.78683889210205,0.8055555555555556,0.8717948717948718,0.8571428571428571,0.631578947368421,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.09089598563282775,-0.0454592445439127,-0.07915437389121605,5748,22.453125,5.61328125,,,,17,0,1,0,6,0,4,2,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed44_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,44,0.001,4,0.8614718614718614,0.7807842493057251,0.7196172248803828,0.72,0.631578947368421,0.8,0.7272727272727273,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.11247436773752573,-0.15776372750056955,0.11918149503288822,5748,22.453125,5.61328125,,,,6,3,0,1,8,0,3,0,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.001,18,0.7348447018875461,0.9508641362190247,0.7421877577957433,0.7540983606557377,0.8363636363636363,0.7586206896551724,0.631578947368421,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.1544749147289981,-0.07747714520249294,-0.06024730713932169,5748,22.453125,5.61328125,,,,23,0,4,1,11,3,4,3,12,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.001,18,0.7348447018875461,0.9508641362190247,0.7768780926675664,0.8055555555555556,0.8947368421052632,0.7692307692307693,0.6666666666666666,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1581688423793688,-0.006178719801010701,-0.055216543774896154,5748,22.453125,5.61328125,,,,17,0,1,0,5,1,3,2,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.001,18,0.7348447018875461,0.9508641362190247,0.681372549019608,0.68,0.7058823529411765,0.75,0.5882352941176471,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.15766253869969016,-0.2033178093549608,-0.11165577342047917,5748,22.453125,5.61328125,,,,6,0,3,1,6,2,1,1,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,44,0.001,11,0.8138998682476943,0.4467189311981201,0.12698412698412698,0.16,0.38095238095238093,0.0,0.0,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.2606421356421356,-0.050793650793650724,-0.23984202931571352,5748,22.453125,5.61328125,,,,4,0,5,4,0,5,4,3,0,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
