epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,learning_rate,loss,val_direction_macro_f1,val_direction_output_accuracy,val_direction_output_loss,val_domain_score,val_fall_f1,val_fall_output_accuracy,val_fall_output_loss,val_loss
0,0.1826237291097641,0.16219177842140198,0.823427677154541,0.36303266882896423,0.0010000000474974513,0.613064169883728,0.1839080459770115,0.9407821297645569,0.10365746170282364,0.1839080459770115,0.0,0.8927374482154846,0.6013522148132324,0.7563858032226562
1,0.2831208109855652,0.14506275951862335,0.913983166217804,0.23421980440616608,0.0010000000474974513,0.4517345428466797,0.21574213731076475,0.36424580216407776,0.10360036045312881,0.21574213731076475,0.0,0.8927374482154846,0.6286841034889221,0.7835584878921509
2,0.49773070216178894,0.14130882918834686,0.9297600984573364,0.1879933476448059,0.0010000000474974513,0.4037172198295593,0.20227541371158395,0.09608938544988632,0.10368768125772476,0.20227541371158395,0.0,0.8927374482154846,0.7607483863830566,0.9155693054199219
3,0.5042144060134888,0.13695935904979706,0.9330019354820251,0.17668230831623077,0.0010000000474974513,0.3849930465221405,0.1839080459770115,0.9418994188308716,0.10378646105527878,0.1839080459770115,0.0,0.8927374482154846,0.8513428568840027,1.0061941146850586
4,0.5202074646949768,0.12872172892093658,0.9425113201141357,0.1577349454164505,0.0010000000474974513,0.34528806805610657,0.16216216216216217,0.03240223601460457,0.10258400440216064,0.16216216216216217,0.0,0.8927374482154846,0.971523642539978,1.1244462728500366
5,0.3760536015033722,0.11537592113018036,0.9498594999313354,0.14877425134181976,0.0010000000474974513,0.3130221962928772,0.16216216216216217,0.04804469272494316,0.10135383158922195,0.16216216216216217,0.0,0.8927374482154846,1.1895309686660767,1.3403939008712769
6,0.40998485684394836,0.10637722909450531,0.9481305480003357,0.13412751257419586,0.0010000000474974513,0.29327455163002014,0.31770389315146347,0.2782122790813446,0.1020052507519722,0.31770389315146347,0.0,0.8927374482154846,1.3431222438812256,1.4947197437286377
7,0.4313810169696808,0.1080663800239563,0.9412146210670471,0.14066113531589508,0.0010000000474974513,0.301796019077301,0.16216216216216217,0.04134078323841095,0.09756802022457123,0.2029784886927744,0.04081632653061224,0.8949720859527588,1.1877355575561523,1.3326709270477295
8,0.4648800492286682,0.09794308990240097,0.9561271071434021,0.11101367324590683,0.0010000000474974513,0.25474342703819275,0.24229837313949462,0.09608938544988632,0.0945739895105362,0.5125686434097649,0.2702702702702703,0.9094972014427185,0.9745318293571472,1.1152327060699463
9,0.40047547221183777,0.09331431239843369,0.9600172638893127,0.10002191364765167,0.0010000000474974513,0.23973144590854645,0.33503875968992247,0.17430166900157928,0.09248325973749161,0.679866345896819,0.3448275862068966,0.9150838255882263,1.0516912937164307,1.1891759634017944
10,0.3754052221775055,0.09050263464450836,0.9409984946250916,0.1329813450574875,0.0010000000474974513,0.2674977481365204,0.44358974358974357,0.22905027866363525,0.08788130432367325,1.19667616334283,0.7530864197530864,0.9553072452545166,0.5651260614395142,0.696460485458374
11,0.37972769141197205,0.09063071012496948,0.9686622023582458,0.08881708234548569,0.0010000000474974513,0.20959164202213287,0.47692307692307684,0.3374301791191101,0.07979637384414673,1.2336798336798336,0.7567567567567568,0.9497206807136536,0.45174816250801086,0.5712361931800842
12,0.4441322684288025,0.08407051116228104,0.9641236066818237,0.0765690803527832,0.0010000000474974513,0.2044512927532196,0.5429113323850167,0.2681564390659332,0.07524092495441437,1.2408979095662247,0.697986577181208,0.9497206807136536,0.6848302483558655,0.7972601652145386
13,0.38037604093551636,0.07251033931970596,0.9652042388916016,0.07990169525146484,0.0010000000474974513,0.19116978347301483,0.5952473452473452,0.26592180132865906,0.07820232957601547,1.380961630961631,0.7857142857142857,0.9530726075172424,0.40300965309143066,0.5204412341117859
