run_id,protocol_id,task,feature,importance,rank,method
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,gx_std,0.3780169285354109,14.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,ay_min,0.3573923824709899,15.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pre_az_mean,0.34831690967431933,16.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,delta_pitch_window,0.34813403263224285,17.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pre_gx_mean,0.34730062981914905,18.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,roll_std,0.34340892577234955,19.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pitch_std,0.3431442584065611,20.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,tilt_delta_max,0.32134435802178846,21.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pitch_final_initial,0.2992347874437942,22.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,gz_std,0.2917152838930325,23.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,gz_mean,0.28388704817421795,24.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,ax_final_initial,0.27993329434838965,25.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,ay_range,0.27917775276603957,26.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,az_std,0.26907816845547344,27.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pre_gy_mean,0.2578633576889391,28.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,pre_ax_mean,0.25773224666005196,29.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,direction,gx_max,0.2573890912578746,30.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gz_std,0.6695792034461174,1.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ay_mean,0.5781098710521319,2.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,roll_std,0.5710222956638787,3.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,tilt_delta_final,0.5642585200418321,4.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ax_min,0.4839150906255207,5.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gy_std,0.45436222410025895,6.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pitch_max,0.44170524708486364,7.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ax_std,0.43584960142770046,8.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gz_median,0.4356983624134707,9.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gx_max,0.4218645178987556,10.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gy_median,0.4202117166557231,11.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,tilt_delta_std,0.40630653481458445,12.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pitch_std,0.40231217504479416,13.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,az_min,0.40013749838010354,14.0,abs_linear_coef
