run_id,protocol_id,task,feature,importance,rank,method
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_range,5.086313880030282,1.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_std,3.299411329242292,2.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_max,1.6137733644726895,3.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_p95,1.434374272423026,4.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_max,1.0806266083532567,5.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_p95,1.0115427224078097,6.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_std,0.8529251719468671,7.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_p95,0.7061998426447988,8.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_mean,0.6243203506633695,9.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,tilt_delta_std,0.5772631448018516,10.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,pre_post_energy_ratio,0.5520549648462227,11.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_max,0.3311943181887434,12.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_range,0.3119926331997029,13.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,post_gyro_mag_std,0.28479756263216904,14.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,post_acc_mag_std,0.07459891569132089,15.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,tilt_delta_p95,0.018753772182142303,16.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_std,4.998749441547022,1.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,tilt_delta_std,3.312152195062505,2.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_max,2.5011564600809923,3.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_range,2.4861488990285907,4.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_p95,1.249763595893438,5.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_p95,1.0774753177754488,6.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_mean,1.0291697760525857,7.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_p95,0.8700394879247715,8.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,tilt_delta_p95,0.6551696627068749,9.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,post_acc_mag_std,0.598405285426473,10.0,abs_linear_coef
