epoch,direction_output_loss,fall_output_loss,learning_rate,loss,val_direction_output_loss,val_fall_output_loss,val_loss
0,0.002213106257840991,0.0011427004355937243,0.00019999999494757503,0.004495496861636639,0.13383886218070984,0.46323201060295105,0.6456605792045593
1,0.0017671635141596198,0.0016320530558004975,0.00019999999494757503,0.004255195148289204,0.13383886218070984,0.48407498002052307,0.6666316986083984
2,0.0014915926149114966,0.0008379310020245612,0.00019999999494757503,0.0030990506056696177,0.13383886218070984,0.506188154220581,0.6890064477920532
3,0.0014473865740001202,0.0008978936239145696,9.999999747378752e-05,0.0030941900331526995,0.13383886218070984,0.5342094898223877,0.7178725004196167
4,0.0017484496347606182,0.0008590912912040949,9.999999747378752e-05,0.0034554831217974424,0.13383886218070984,0.5352441668510437,0.7189006209373474
5,0.0014525755541399121,0.0005335391615517437,4.999999873689376e-05,0.0027091819792985916,0.13383886218070984,0.53313809633255,0.7166020274162292
