run_id,experiment_id,train_protocol,test_dataset,model_name,feature_set,feature_count,fall_precision,fall_recall,fall_f1,fall_accuracy,AUROC,average_precision,TN,FP,FN,TP,threshold,A5_FP,FP_reduction_vs_A5,selected_features
FALLRED_LogisticRegression_FallNoTiming_Full_132_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,LogisticRegression,FallNoTiming_Full_132,132,1.0,0.8958333333333334,0.945054945054945,0.990530303030303,0.99375,0.9754526064375116,480,0,5,43,0.832635992230927,2,2,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_HistGradientBoosting_FallNoTiming_Full_132_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,HistGradientBoosting,FallNoTiming_Full_132,132,0.8846153846153846,0.92,0.9019607843137255,0.9722222222222222,0.9974193548387097,0.9864367816091955,152,3,2,23,0.6736389267734862,5,2,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_HistGradientBoosting_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,HistGradientBoosting,FallNoTiming_Full_132,132,0.8701298701298701,0.9178082191780822,0.8933333333333333,0.9774011299435028,0.9825477294790206,0.9549181840974719,625,10,6,67,0.07112964762469026,21,11,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_RandomForest_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,RandomForest,FallTop12_NoTimingCore,12,0.5862068965517241,0.68,0.6296296296296297,0.8888888888888888,0.9283870967741936,0.7247018732309923,143,12,8,17,0.6234309623430961,44,32,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_p95;gyro_mag_mean;gyro_mag_range;jerk_max;jerk_p95;jerk_std;tilt_delta_p95;post_acc_mag_std
FALLRED_GradientBoosting_FallTop12_SelectedByImportance_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,GradientBoosting,FallTop12_SelectedByImportance,12,0.8863636363636364,0.8125,0.8478260869565217,0.9734848484848485,0.9235243055555554,0.8749366171664016,475,5,9,39,0.4470512262070987,5,0,acc_mag_range;az_range;acc_mag_std;ay_mean;post_impact_energy;integrated_ay;integrated_gy;ax_range;pitch_final_initial;ay_max;post_ay_mean;tilt_delta_iqr
FALLRED_HistGradientBoosting_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,HistGradientBoosting,FallNoTiming_Full_132,132,1.0,0.8958333333333334,0.945054945054945,0.990530303030303,0.9807291666666668,0.9622662634193049,480,0,5,43,0.07112964762469026,0,0,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_GradientBoosting_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,GradientBoosting,FallNoTiming_Full_132,132,0.7666666666666667,0.92,0.8363636363636363,0.95,0.9816774193548388,0.9410734472049691,148,7,2,23,0.48460387851025294,21,14,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
