run_id,protocol_id,feature_set,model_name,feature,importance
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_range,0.10497046980526253
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_max,0.08631899626233867
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_std,0.05963896295434809
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_p95,0.04639362042264743
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_range,0.04363403647027814
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,jerk_max,0.035284720751332266
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,jerk_p95,0.022869561646923903
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,jerk_std,0.011509763156570705
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_p95,0.010757905282533444
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,post_acc_mag_std,0.009625924706479922
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_mean,0.0015683477734687477
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_range,0.6544891259672888
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,tilt_delta_p95,0.10001343971881023
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_range,0.06459032736041405
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,post_acc_mag_std,0.04389238856832877
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_std,0.03527912040441165
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_mean,0.021607942559228096
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,jerk_std,0.0183986656151761
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,gyro_mag_p95,0.017988131950591527
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_max,0.0146945141757674
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,jerk_max,0.013760825412408825
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,jerk_p95,0.010011510306716409
FALLRED_TinyGB30_d3_FallTop12_NoTimingCore_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_NoTimingCore,TinyGB30_d3,acc_mag_p95,0.0052740079608584334
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_std,4.961740303167606
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_range,3.181590052800699
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_max,2.7420879825929436
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_p95,1.585008630522934
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,tilt_delta_p95,1.4413298925862557
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_std,1.0841411657629618
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,pitch_range,0.8271057822527375
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,post_acc_mag_std,0.5395288935647083
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,gyro_mag_p95,0.3594744075249806
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,roll_range,0.282986309575299
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,gy_range,0.23677490597842601
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,pre_post_energy_ratio,0.11746294530391556
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,pre_post_energy_ratio,3.5420706009524903
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_range,3.061397123404155
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_max,1.1300412657885825
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,pitch_range,1.081038663531157
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_std,0.5859859669140864
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_p95,0.5084192326216777
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,roll_range,0.5020046275336251
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,gy_range,0.4934377910019006
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,tilt_delta_p95,0.4186034144261108
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_std,0.4095037567256388
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,gyro_mag_p95,0.3195100972310741
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,post_acc_mag_std,0.0159416495356589
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_range,3.046220048992512
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_std,2.075893212283553
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,roll_range,0.6699425015155348
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,pre_post_energy_ratio,0.5994745033664093
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_p95,0.4807259822805981
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,pitch_range,0.41720156609509934
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,gy_range,0.32710196589734447
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_std,0.23167261143969392
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,tilt_delta_p95,0.22221804172931248
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,post_acc_mag_std,0.12743886318140069
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_max,0.12374711960022934
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,LogisticRegression,gyro_mag_p95,0.02016779495385595
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_std,4.961740303167606
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_range,3.181590052800699
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_max,2.7420879825929436
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_p95,1.585008630522934
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,tilt_delta_p95,1.4413298925862557
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_std,1.0841411657629618
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,pitch_range,0.8271057822527375
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,post_acc_mag_std,0.5395288935647083
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,gyro_mag_p95,0.3594744075249806
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,roll_range,0.282986309575299
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,gy_range,0.23677490597842601
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,LogisticRegression,pre_post_energy_ratio,0.11746294530391556
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,pre_post_energy_ratio,3.5420706009524903
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_range,3.061397123404155
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_max,1.1300412657885825
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,pitch_range,1.081038663531157
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,acc_mag_std,0.5859859669140864
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_p95,0.5084192326216777
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,roll_range,0.5020046275336251
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,gy_range,0.4934377910019006
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,tilt_delta_p95,0.4186034144261108
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,jerk_std,0.4095037567256388
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,gyro_mag_p95,0.3195100972310741
FALLRED_LogisticRegression_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,LogisticRegression,post_acc_mag_std,0.0159416495356589
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,tilt_delta_p95,0.5031698681898045
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,gyro_mag_p95,0.09113759847196973
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_range,0.0711819238442039
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_max,0.06856885047932118
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,pitch_range,0.06047958543495078
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_std,0.054869080141452295
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,pre_post_energy_ratio,0.04930291979809945
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,gy_range,0.030879463957024792
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_p95,0.025255663897873495
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_std,0.022764178243307932
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,roll_range,0.01584845731272293
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E1_BITS_TO_BITS,E1_BITS_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,post_acc_mag_std,0.0065424102292690025
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_range,0.5560312792238262
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,pre_post_energy_ratio,0.11119832511165378
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,tilt_delta_p95,0.07501490160140575
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,pitch_range,0.05209417348194237
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,gy_range,0.04553393764826028
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,roll_range,0.03890654228453903
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,post_acc_mag_std,0.027902001615935673
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_std,0.02683809473234814
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,gyro_mag_p95,0.021363777622442317
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_p95,0.019923330715700873
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_std,0.01877669996563588
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_max,0.006416935996309656
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_range,0.26315472902097636
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_std,0.18172691238253819
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_max,0.17012328852441724
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,pre_post_energy_ratio,0.09705394507894315
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,tilt_delta_p95,0.0923516266147811
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,roll_range,0.040456870228056746
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,gy_range,0.03647557343879095
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,post_acc_mag_std,0.03441244460381361
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,gyro_mag_p95,0.030520104336959907
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_std,0.02295028908134408
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,pitch_range,0.017302688426933745
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_p95,0.013471528262444897
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,tilt_delta_p95,0.5031698681898045
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,gyro_mag_p95,0.09113759847196973
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_range,0.0711819238442039
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_max,0.06856885047932118
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,pitch_range,0.06047958543495078
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_std,0.054869080141452295
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,pre_post_energy_ratio,0.04930291979809945
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,gy_range,0.030879463957024792
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_p95,0.025255663897873495
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,jerk_std,0.022764178243307932
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,roll_range,0.01584845731272293
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallTop12_WithDirectionRelevant,GradientBoosting,post_acc_mag_std,0.0065424102292690025
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,acc_mag_range,0.5560312792238262
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,pre_post_energy_ratio,0.11119832511165378
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,tilt_delta_p95,0.07501490160140575
FALLRED_GradientBoosting_FallTop12_WithDirectionRelevant_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,FallTop12_WithDirectionRelevant,GradientBoosting,pitch_range,0.05209417348194237
