run_id,experiment_id,train_protocol,model_name,feature_source,seed,learning_rate,best_epoch,best_val_macro_f1,direction_macro_f1,direction_accuracy,forward_f1,backward_f1,lateral_f1,direction_n_supervised,A5_direction_macro_f1,delta_vs_A5,params,estimated_fp32_kb,estimated_int8_kb,tflite_convert,int8_tflite_convert,cm_00,cm_01,cm_02,cm_10,cm_11,cm_12,cm_20,cm_21,cm_22,macs_estimate,edge_suitability,complexity_note,a5_direction_macro_f1,macro_f1_delta_vs_a5
D3_A5_Direction_Small_050_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D3_A5_Direction_Small_050,temporal_tilt12,42,0.0005,23,0.9147511312217195,0.4646464646464647,0.56,0.7272727272727273,0.0,0.6666666666666666,25,0.3876262626262626,0.0770202020202021,6223,24.30859375,6.0771484375,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,8,0,1,5,0,4,0,1,6,,high,PyTorch temporal; params=6223; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,0.0770202020202021
D3_A5_Direction_Small_050_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D3_A5_Direction_Small_050,temporal_tilt12,42,0.0005,35,0.9152292495945747,0.6112503480924533,0.6666666666666666,0.8571428571428571,0.5555555555555556,0.42105263157894735,36,0.6271469828241374,-0.015896634731684123,6223,24.30859375,6.0771484375,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,1,2,0,5,1,2,6,4,,high,PyTorch temporal; params=6223; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.015896634731684123
D4_A5_Direction_Small_025_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,43,0.8513457556935817,0.8244348244348245,0.8333333333333334,0.8888888888888888,0.8571428571428571,0.7272727272727273,36,0.8777348777348778,-0.053300053300053274,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,16,0,2,0,6,0,2,2,8,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,-0.053300053300053274
D4_A5_Direction_Small_025_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,30,0.8741228070175439,0.6674297924297924,0.68,0.625,0.7619047619047619,0.6153846153846154,25,0.6071428571428571,0.060286935286935295,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,5,3,1,0,8,1,2,1,4,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.060286935286935295
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,13,0.7319444444444444,0.654936974789916,0.6885245901639344,0.8214285714285714,0.7058823529411765,0.4375,61,0.8966626725247414,-0.24172569773482544,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,23,0,4,1,12,2,5,7,7,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.24172569773482544
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,13,0.7319444444444444,0.7309941520467836,0.7777777777777778,0.8947368421052632,0.6666666666666666,0.631578947368421,36,0.9350469350469351,-0.2040527830001515,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,17,0,1,1,5,0,2,4,6,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.2040527830001515
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,13,0.7319444444444444,0.5191183085919927,0.56,0.6666666666666666,0.7368421052631579,0.15384615384615385,25,0.8390350877192981,-0.31991677912730543,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,6,0,3,0,7,2,3,3,1,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.31991677912730543
D4_A5_Direction_Small_025_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,43,0.8513457556935817,0.5062200956937799,0.56,0.7368421052631579,0.18181818181818182,0.6,25,0.3876262626262626,0.1185938330675173,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,7,0,2,3,1,5,0,1,6,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,0.1185938330675173
D4_A5_Direction_Small_025_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D4_A5_Direction_Small_025,temporal_tilt12,42,0.001,30,0.8741228070175439,0.5893819516110538,0.6666666666666666,0.8888888888888888,0.35294117647058826,0.5263157894736842,36,0.6271469828241374,-0.03776503121308361,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,16,2,0,1,3,2,1,6,5,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.03776503121308361
D4_A5_Direction_Small_025_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,17,0.6695970695970695,0.6535875472045684,0.6944444444444444,0.7659574468085106,0.9090909090909091,0.2857142857142857,36,0.8777348777348778,-0.22414733053030944,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,18,0,0,1,5,0,10,0,2,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,-0.22414733053030944
D4_A5_Direction_Small_025_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,27,0.9568151147098515,0.7115468409586057,0.72,0.7777777777777778,0.8235294117647058,0.5333333333333333,25,0.6071428571428571,0.10440398381574856,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,7,0,2,0,7,2,2,1,4,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.10440398381574856
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,13,0.7294903926482874,0.6474026197270258,0.7049180327868853,0.8813559322033898,0.6470588235294118,0.41379310344827586,61,0.8966626725247414,-0.24926005279771557,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,26,0,1,1,11,3,5,8,6,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.24926005279771557
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,13,0.7294903926482874,0.651186790505676,0.7222222222222222,0.8947368421052632,0.5882352941176471,0.47058823529411764,36,0.9350469350469351,-0.2838601445412592,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,17,0,1,1,5,0,2,6,4,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.2838601445412592
D4_A5_Direction_Small_025_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,13,0.7294903926482874,0.6321195144724556,0.68,0.8571428571428571,0.7058823529411765,0.3333333333333333,25,0.8390350877192981,-0.2069155732468425,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,0,6,3,3,2,2,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.2069155732468425
D4_A5_Direction_Small_025_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,17,0.6695970695970695,0.29304029304029305,0.4,0.5714285714285714,0.0,0.3076923076923077,25,0.3876262626262626,-0.09458596958596954,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,8,0,1,6,0,3,5,0,2,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,-0.09458596958596954
D4_A5_Direction_Small_025_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D4_A5_Direction_Small_025,temporal_tilt12,42,0.0005,27,0.9568151147098515,0.5750000000000001,0.6666666666666666,0.85,0.625,0.25,36,0.6271469828241374,-0.05214698282413732,1761,6.87890625,1.7197265625,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,17,0,1,0,5,1,5,5,2,,high,PyTorch temporal; params=1761; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.05214698282413732
D5_Tiny_GRU_Direction_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,41,0.7519640852974186,0.7602020202020201,0.7777777777777778,0.8333333333333334,0.7272727272727273,0.72,36,0.8777348777348778,-0.11753285753285769,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,0,3,1,4,1,2,1,9,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,-0.11753285753285769
D5_Tiny_GRU_Direction_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,15,0.7990196078431372,0.8421717171717172,0.84,0.8181818181818182,0.875,0.8333333333333334,25,0.6071428571428571,0.23502886002886014,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,2,7,0,2,0,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.23502886002886014
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,11,0.7336996336996338,0.639662218609587,0.6721311475409836,0.8070175438596491,0.5714285714285714,0.5405405405405406,61,0.8966626725247414,-0.25700045391515436,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,23,0,4,3,8,4,4,5,10,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.25700045391515436
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,11,0.7336996336996338,0.5972151179312305,0.6388888888888888,0.8235294117647058,0.5333333333333333,0.43478260869565216,36,0.9350469350469351,-0.33783181711570465,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,14,0,4,0,4,2,2,5,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.33783181711570465
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,11,0.7336996336996338,0.7040930084408346,0.72,0.782608695652174,0.6153846153846154,0.7142857142857143,25,0.8390350877192981,-0.13494207927846358,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,3,4,2,2,0,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.13494207927846358
D5_Tiny_GRU_Direction_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,41,0.7519640852974186,0.452991452991453,0.56,0.6923076923076923,0.0,0.6666666666666666,25,0.3876262626262626,0.0653651903651904,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,6,0,3,2,0,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,0.0653651903651904
D5_Tiny_GRU_Direction_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.001,15,0.7990196078431372,0.5678894205209994,0.6111111111111112,0.7878787878787878,0.6,0.3157894736842105,36,0.6271469828241374,-0.059257562303137945,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,13,1,4,0,6,0,2,7,3,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.059257562303137945
D5_Tiny_GRU_Direction_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,17,0.6565130775657092,0.6345224823485693,0.6944444444444444,0.8333333333333334,0.46153846153846156,0.6086956521739131,36,0.8777348777348778,-0.24321239538630846,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,0,3,2,3,1,1,4,7,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,-0.24321239538630846
D5_Tiny_GRU_Direction_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,30,0.7990196078431372,0.8421717171717172,0.84,0.8181818181818182,0.875,0.8333333333333334,25,0.6071428571428571,0.23502886002886014,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,2,7,0,2,0,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.23502886002886014
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,21,0.7125226860254084,0.660886255713842,0.6885245901639344,0.8214285714285714,0.6206896551724138,0.5405405405405406,61,0.8966626725247414,-0.23577641681089945,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,23,0,4,2,9,4,4,5,10,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.23577641681089945
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,21,0.7125226860254084,0.5972151179312305,0.6388888888888888,0.8235294117647058,0.5333333333333333,0.43478260869565216,36,0.9350469350469351,-0.33783181711570465,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,14,0,4,0,4,2,2,5,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.33783181711570465
D5_Tiny_GRU_Direction_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,21,0.7125226860254084,0.7489177489177489,0.76,0.8181818181818182,0.7142857142857143,0.7142857142857143,25,0.8390350877192981,-0.09011733880154926,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,9,0,0,2,5,2,2,0,5,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.09011733880154926
D5_Tiny_GRU_Direction_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,17,0.6565130775657092,0.6026936026936026,0.64,0.6666666666666666,0.7777777777777778,0.36363636363636365,25,0.3876262626262626,0.21506734006734002,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,7,2,0,0,7,2,5,0,2,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,0.21506734006734002
D5_Tiny_GRU_Direction_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D5_Tiny_GRU_Direction,temporal_tilt12,42,0.0005,30,0.7990196078431372,0.6064859117490696,0.6388888888888888,0.7878787878787878,0.631578947368421,0.4,36,0.6271469828241374,-0.02066107107506776,1763,6.88671875,1.7216796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,13,1,4,0,6,0,2,6,4,,high,PyTorch temporal; params=1763; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.02066107107506776
D6_Summary_MLP_DirectionCore_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,27,0.8927738927738927,0.9095022624434389,0.8888888888888888,0.8823529411764706,1.0,0.8461538461538461,36,0.8777348777348778,0.03176738470856111,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,0,3,0,6,0,1,0,11,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,0.03176738470856111
D6_Summary_MLP_DirectionCore_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,10,0.8766884531590414,0.7000000000000001,0.68,0.6,0.6666666666666666,0.8333333333333334,25,0.6071428571428571,0.09285714285714297,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,6,3,0,3,6,0,2,0,5,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.09285714285714297
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,6,0.8439743345403722,0.7622001654259719,0.7704918032786885,0.8076923076923077,0.7692307692307693,0.7096774193548387,61,0.8966626725247414,-0.1344625070987695,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,21,5,1,0,15,0,4,4,11,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.1344625070987695
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,6,0.8439743345403722,0.8063063063063064,0.8333333333333334,0.918918918918919,0.8,0.7,36,0.9350469350469351,-0.12874062874062875,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,17,0,1,0,6,0,2,3,7,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.12874062874062875
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,6,0.8439743345403722,0.6702020202020202,0.68,0.5333333333333333,0.75,0.7272727272727273,25,0.8390350877192981,-0.1688330675172779,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,4,5,0,0,9,0,2,1,4,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.1688330675172779
D6_Summary_MLP_DirectionCore_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,27,0.8927738927738927,0.2967032967032967,0.36,0.46153846153846156,0.0,0.42857142857142855,25,0.3876262626262626,-0.09092296592296589,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,3,0,6,0,0,9,1,0,6,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,-0.09092296592296589
D6_Summary_MLP_DirectionCore_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.001,10,0.8766884531590414,0.6345864661654135,0.6666666666666666,0.7894736842105263,0.7142857142857143,0.4,36,0.6271469828241374,0.0074394833412760875,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,0,3,0,5,1,5,3,4,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,0.0074394833412760875
D6_Summary_MLP_DirectionCore_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,24,0.8554112554112554,0.8902319902319903,0.8888888888888888,0.9142857142857143,0.9230769230769231,0.8333333333333334,36,0.8777348777348778,0.012497112497112495,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,16,0,2,0,6,0,1,1,10,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8777348777348778,0.012497112497112495
D6_Summary_MLP_DirectionCore_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,15,0.8766884531590414,0.7000000000000001,0.68,0.6,0.6666666666666666,0.8333333333333334,25,0.6071428571428571,0.09285714285714297,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,6,3,0,3,6,0,2,0,5,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.6071428571428571,0.09285714285714297
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,13,0.8439743345403722,0.747014831573655,0.7540983606557377,0.7843137254901961,0.7692307692307693,0.6875,61,0.8966626725247414,-0.1496478409510864,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,20,5,2,0,15,0,4,4,11,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8966626725247414,-0.1496478409510864
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,13,0.8439743345403722,0.7851851851851852,0.8055555555555556,0.8888888888888888,0.8,0.6666666666666666,36,0.9350469350469351,-0.14986174986174994,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,16,0,2,0,6,0,2,3,7,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.9350469350469351,-0.14986174986174994
D6_Summary_MLP_DirectionCore_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,13,0.8439743345403722,0.6702020202020202,0.68,0.5333333333333333,0.75,0.7272727272727273,25,0.8390350877192981,-0.1688330675172779,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,4,5,0,0,9,0,2,1,4,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.8390350877192981,-0.1688330675172779
D6_Summary_MLP_DirectionCore_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,24,0.8554112554112554,0.24542124542124544,0.32,0.3076923076923077,0.0,0.42857142857142855,25,0.3876262626262626,-0.14220501720501716,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,2,0,7,1,0,8,1,0,6,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.3876262626262626,-0.14220501720501716
D6_Summary_MLP_DirectionCore_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,D6_Summary_MLP_DirectionCore,DirectionCore,42,0.0005,15,0.8766884531590414,0.6258258258258258,0.6666666666666666,0.8108108108108109,0.6666666666666666,0.4,36,0.6271469828241374,-0.00132115699831159,2659,10.38671875,2.5966796875,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,15,0,3,0,5,1,4,4,4,,high,PyTorch summary; params=2659; TFLite unavailable because TensorFlow import status: False,0.6271469828241374,-0.00132115699831159
