pipeline,experiment_id,train_protocol,source,E2E_Direction_Macro_F1,coverage,correct_rate,forward_f1,backward_f1,lateral_f1,direction_n_supervised
TinyGB20_d3_FallTop12_SelectedByImportance_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3515151515151515,0.96,0.36,0.3333333333333333,0.26666666666666666,0.45454545454545453,25
TinyGB20_d3_FallTop12_SelectedByImportance_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.5994744744744746,0.8055555555555556,0.5833333333333334,0.7567567567567568,0.6666666666666666,0.375,36
TinyGB20_d3_FallTop12_SelectedByImportance_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6117756512493355,0.6666666666666666,0.6111111111111112,0.8484848484848485,0.25,0.7368421052631579,36
TinyGB20_d3_FallTop12_SelectedByImportance_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7686274509803921,0.88,0.72,0.7058823529411765,0.8,0.8,25
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7301587301587301,0.8333333333333334,0.75,0.8888888888888888,0.4444444444444444,0.8571428571428571,36
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.5844155844155844,0.88,0.56,0.6363636363636364,0.5714285714285714,0.5454545454545454,25
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7615686274509804,0.7868852459016393,0.6885245901639344,0.8,0.72,0.7647058823529411,61
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3515151515151515,0.96,0.36,0.3333333333333333,0.26666666666666666,0.45454545454545453,25
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.5948412698412698,0.75,0.5555555555555556,0.7428571428571429,0.6666666666666666,0.375,36
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7284423179160021,0.7222222222222222,0.6666666666666666,0.8484848484848485,0.6,0.7368421052631579,36
TinyGB30_d3_FallTop12_SelectedByImportance_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7686274509803921,0.88,0.72,0.7058823529411765,0.8,0.8,25
