epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,learning_rate,loss,val_direction_macro_f1,val_direction_output_accuracy,val_direction_output_loss,val_domain_score,val_fall_f1,val_fall_output_accuracy,val_fall_output_loss,val_loss
0,0.23824959993362427,0.2106323391199112,0.8097244501113892,0.401809424161911,0.0010000000474974513,0.7209711670875549,0.1606425702811245,0.9234875440597534,0.12358522415161133,0.1606425702811245,0.0,0.8879003524780273,0.5756474137306213,0.7576326727867126
1,0.13322527706623077,0.18390092253684998,0.9021069407463074,0.21457701921463013,0.0010000000474974513,0.5001369714736938,0.18939393939393942,0.044483985751867294,0.12304674088954926,0.18939393939393942,0.0,0.8879003524780273,0.606566309928894,0.7863481044769287
2,0.23760129511356354,0.1808490753173828,0.934846043586731,0.16107380390167236,0.0010000000474974513,0.44267043471336365,0.18939393939393942,0.044483985751867294,0.12278487533330917,0.18939393939393942,0.0,0.8879003524780273,0.6887889504432678,0.8665680289268494
3,0.277147501707077,0.18229594826698303,0.9484602808952332,0.1303771585226059,0.0010000000474974513,0.4054048955440521,0.18939393939393942,0.044483985751867294,0.12199115753173828,0.18939393939393942,0.0,0.8879003524780273,0.777457058429718,0.9528919458389282
4,0.2632090747356415,0.1698341965675354,0.9523500800132751,0.11174749583005905,0.0010000000474974513,0.37656792998313904,0.18939393939393942,0.044483985751867294,0.12168987095355988,0.18939393939393942,0.0,0.8879003524780273,0.9388370513916016,1.1119518280029297
5,0.3053484559059143,0.17141316831111908,0.9653160572052002,0.10475441813468933,0.0010000000474974513,0.3630746901035309,0.18939393939393942,0.044483985751867294,0.12110397964715958,0.18939393939393942,0.0,0.8879003524780273,0.9831627011299133,1.1539329290390015
6,0.2897892892360687,0.1712750941514969,0.9620745778083801,0.09455033391714096,0.0010000000474974513,0.3431641161441803,0.18939393939393942,0.044483985751867294,0.12047262489795685,0.18939393939393942,0.0,0.8879003524780273,1.0897209644317627,1.2599315643310547
7,0.3478119969367981,0.15844063460826874,0.9766612648963928,0.07264792174100876,0.0010000000474974513,0.31740862131118774,0.18939393939393942,0.044483985751867294,0.11930175125598907,0.18939393939393942,0.0,0.8879003524780273,1.2363016605377197,1.4052215814590454
8,0.3228525221347809,0.15062391757965088,0.9808751940727234,0.06910481303930283,0.0010000000474974513,0.29320162534713745,0.18939393939393942,0.044483985751867294,0.11888448148965836,0.18939393939393942,0.0,0.8879003524780273,1.4524221420288086,1.6155681610107422
9,0.2897892892360687,0.1455368995666504,0.988330602645874,0.050135742872953415,0.0010000000474974513,0.26706522703170776,0.18939393939393942,0.044483985751867294,0.11871341615915298,0.18939393939393942,0.0,0.8879003524780273,1.3577460050582886,1.518342137336731
10,0.3267422914505005,0.14790195226669312,0.983144223690033,0.04723193496465683,0.0010000000474974513,0.2643766701221466,0.19157088122605362,0.044483985751867294,0.12032653391361237,0.19157088122605362,0.0,0.8879003524780273,1.424696683883667,1.5800752639770508
11,0.3247974216938019,0.13649173080921173,0.9899513721466064,0.04946491867303848,0.0005000000237487257,0.2340068519115448,0.18939393939393942,0.044483985751867294,0.12087559700012207,0.22064393939393942,0.03125,0.8896797299385071,1.407532811164856,1.5568947792053223
12,0.31247973442077637,0.13382785022258759,0.9925445914268494,0.027162255719304085,0.0005000000237487257,0.2220248132944107,0.18939393939393942,0.044483985751867294,0.12055061757564545,0.22064393939393942,0.03125,0.8896797299385071,1.4889867305755615,1.6277825832366943
13,0.2706645131111145,0.11721673607826233,0.9948136210441589,0.02245563082396984,0.0005000000237487257,0.20174667239189148,0.18939393939393942,0.044483985751867294,0.11852163076400757,0.30879692446856627,0.11940298507462686,0.8950178027153015,1.4265344142913818,1.5520306825637817
14,0.32414910197257996,0.13632358610630035,0.994165301322937,0.020418209955096245,0.0005000000237487257,0.1961222141981125,0.18939393939393942,0.044483985751867294,0.12080814689397812,0.3893939393939394,0.2,0.900355875492096,1.3670660257339478,1.4897428750991821
15,0.31280389428138733,0.11319130659103394,0.996110200881958,0.017233438789844513,0.0005000000237487257,0.19206219911575317,0.2893217893217893,0.06405694037675858,0.11638736724853516,0.9351551226551227,0.6458333333333334,0.9395017623901367,0.7639966011047363,0.887420117855072
16,0.335170179605484,0.10559029877185822,0.9935170412063599,0.03467462211847305,0.0005000000237487257,0.1811153143644333,0.1937984496124031,0.06049821898341179,0.12045836448669434,0.8800729594163247,0.6862745098039216,0.9430605173110962,0.7102481722831726,0.8665652871131897
17,0.3102107048034668,0.0998515710234642,0.994165301322937,0.023302435874938965,0.0005000000237487257,0.16872024536132812,0.41099624970592713,0.07651245594024658,0.11835958063602448,1.1168786026471036,0.7058823529411765,0.9466192126274109,0.6789040565490723,0.8073176145553589
18,0.27034035325050354,0.09749878942966461,0.9957860708236694,0.0144126545637846,0.0005000000237487257,0.16488507390022278,0.421370568429392,0.08718860894441605,0.12206609547138214,1.2178307454205424,0.7964601769911505,0.9590747356414795,0.43088585138320923,0.5927433967590332
19,0.30567261576652527,0.0870569720864296,0.9938411712646484,0.018199944868683815,0.0005000000237487257,0.1539892703294754,0.45547556335967226,0.09608540683984756,0.12831442058086395,1.2930824009665098,0.8376068376068376,0.9661921858787537,0.3366312086582184,0.5287235379219055
20,0.2700161933898926,0.11266429722309113,0.9948136210441589,0.19368796050548553,0.0005000000237487257,0.16985715925693512,0.4019348617289327,0.1423487514257431,0.13669590651988983,1.2590777188717899,0.8571428571428571,0.9697508811950684,0.24041748046875,0.4554712176322937
21,0.3419772982597351,0.10657572746276855,0.926418125629425,0.16726765036582947,0.0005000000237487257,0.3289738595485687,0.37282430213464696,0.19039146602153778,0.1409967839717865,1.1903425503098295,0.8175182481751825,0.9555160403251648,0.12973102927207947,0.3527546226978302
