epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,loss,val_direction_output_accuracy,val_direction_output_loss,val_fall_output_accuracy,val_fall_output_loss,val_loss,val_fall_f1,val_direction_macro_f1,val_domain_score,learning_rate
1,0.33708426356315613,0.14513354003429413,0.8709677457809448,0.3166484534740448,0.7800931930541992,0.9545454382896423,0.10304821282625198,0.9024063944816589,0.6654161810874939,1.31780207157135,0.0,0.20454545454545456,0.20454545454545456,0.0010000000474974513
2,0.4606151580810547,0.1226891502737999,0.9239810109138489,0.21537597477436066,0.5502327680587769,0.02139037474989891,0.103976309299469,0.9024063944816589,0.7522320747375488,1.4548728466033936,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
3,0.38584646582603455,0.1170094683766365,0.946986734867096,0.1550631821155548,0.4284721910953522,0.041443850845098495,0.10427359491586685,0.9024063944816589,0.929779589176178,1.754642367362976,0.0,0.13157894736842105,0.13157894736842105,0.0010000000474974513
4,0.4911227822303772,0.11477866768836975,0.9467366933822632,0.13887856900691986,0.3920578956604004,0.5254010558128357,0.10387072712182999,0.9024063944816589,1.1295170783996582,2.095160961151123,0.0,0.31141345427059713,0.31141345427059713,0.0010000000474974513
5,0.557889461517334,0.10733826458454132,0.9657414555549622,0.10647138208150864,0.31209060549736023,0.8676470518112183,0.10111252218484879,0.9024063944816589,1.4845253229141235,2.703589916229248,0.0,0.38301282051282054,0.38301282051282054,0.0005000000237487257
6,0.5461365580558777,0.10449578613042831,0.9774943590164185,0.07940706610679626,0.26451170444488525,0.8983957171440125,0.0952821597456932,0.9090909361839294,1.2405180931091309,2.2480103969573975,0.1282051282051282,0.5687830687830687,0.6969881969881969,0.0005000000237487257
7,0.4866216480731964,0.09791924804449081,0.977744460105896,0.06588727235794067,0.2298888862133026,0.5748662948608398,0.08789759874343872,0.9358288645744324,1.0725139379501343,1.9233514070510864,0.5102040816326531,0.5689568789872741,1.079160960619927,0.0005000000237487257
8,0.4656164050102234,0.09480223059654236,0.9837459325790405,0.05606823414564133,0.20741300284862518,0.5213903784751892,0.08163890987634659,0.9625668525695801,0.677349865436554,1.2493383884429932,0.7627118644067796,0.6388967070081621,1.4016085714149418,0.0002500000118743628
9,0.4966241419315338,0.09626943618059158,0.9867466688156128,0.04881708696484566,0.19367974996566772,0.5454545617103577,0.07437931001186371,0.9732620120048523,0.3538861572742462,0.7154703140258789,0.8461538461538461,0.7083319584227025,1.5544858045765486,0.0002500000118743628
10,0.507876992225647,0.09211193025112152,0.9874968528747559,0.037066664546728134,0.1663825362920761,0.5334224700927734,0.06806715577840805,0.9772727489471436,0.37474071979522705,0.7392308115959167,0.8702290076335878,0.7096665580536549,1.5798955656872427,0.0002500000118743628
11,0.5026256442070007,0.08966845273971558,0.9859964847564697,0.044810354709625244,0.17779092490673065,0.4986630976200104,0.062442582100629807,0.9732620120048523,0.29249563813209534,0.620292603969574,0.8611111111111112,0.6037232793046746,1.4648343904157857,0.0002500000118743628
12,0.524631142616272,0.08680898696184158,0.9914978742599487,0.029817083850502968,0.14704455435276031,0.6029411554336548,0.06003345921635628,0.9692513346672058,0.35760560631752014,0.7220832109451294,0.8368794326241135,0.7438127782955369,1.5806922109196504,0.0002500000118743628
13,0.5081270337104797,0.0902765542268753,0.9909977316856384,0.029072944074869156,0.1473878175020218,0.6042780876159668,0.061951082199811935,0.9679144620895386,0.24193213880062103,0.5290835499763489,0.8461538461538461,0.6956043956043957,1.5417582417582418,0.0002500000118743628
14,0.543635904788971,0.08463141322135925,0.9899975061416626,0.028160614892840385,0.14054176211357117,0.5775400996208191,0.055353228002786636,0.9732620120048523,0.3171827495098114,0.6652444005012512,0.8611111111111112,0.7719441052774386,1.63305521638855,0.0002500000118743628
15,0.5278819799423218,0.08163006603717804,0.9947487115859985,0.021270431578159332,0.12357249110937119,0.5227272510528564,0.05423766374588013,0.9679144620895386,0.2718777656555176,0.5896824598312378,0.8441558441558441,0.7812018316625601,1.625357675818404,0.0002500000118743628
16,0.541135311126709,0.0792093276977539,0.9897474646568298,0.026871610432863235,0.13194245100021362,0.5080214142799377,0.05228201672434807,0.9625668525695801,0.36904260516166687,0.7488468885421753,0.8133333333333334,0.8366331898613103,1.6499665231946437,0.0002500000118743628
17,0.5201300382614136,0.07620984315872192,0.9939985275268555,0.01649157702922821,0.10866308212280273,0.5120320916175842,0.052162665873765945,0.9759358167648315,0.39744308590888977,0.787631094455719,0.8695652173913043,0.789396689215201,1.6589619066065053,0.0001250000059371814
18,0.5316329002380371,0.0725049376487732,0.9959989786148071,0.013550194911658764,0.099875807762146,0.49598929286003113,0.05275662615895271,0.9679144620895386,0.2979576289653778,0.6326627731323242,0.84,0.7761404198185807,1.6161404198185807,0.0001250000059371814
19,0.507876992225647,0.07218338549137115,0.994498610496521,0.017829492688179016,0.10741602629423141,0.5066844820976257,0.05290912091732025,0.9719251394271851,0.37542009353637695,0.7508666515350342,0.8531468531468531,0.8113755396314071,1.6645223927782602,0.0001250000059371814
20,0.5278819799423218,0.07090290635824203,0.9939985275268555,0.017854589968919754,0.10674423724412918,0.5147058963775635,0.051257457584142685,0.9665775299072266,0.3138766288757324,0.6541582942008972,0.8344370860927153,0.793233082706767,1.6276701687994821,6.25000029685907e-05
21,0.5313828587532043,0.07245203852653503,0.9964991211891174,0.012433181516826153,0.09747643023729324,0.5013368725776672,0.0508841872215271,0.9679144620895386,0.3646845817565918,0.735316812992096,0.8356164383561644,0.789396689215201,1.6250131275713655,6.25000029685907e-05
22,0.524631142616272,0.07056839019060135,0.9972493052482605,0.01239006593823433,0.09540238231420517,0.5026738047599792,0.048778921365737915,0.970588207244873,0.2977912425994873,0.6323545575141907,0.8552631578947368,0.8248677248677249,1.6801308827624617,6.25000029685907e-05
23,0.5226306319236755,0.06750380992889404,0.9957489371299744,0.015461893752217293,0.09775274246931076,0.5133689641952515,0.04856720566749573,0.9679144620895386,0.2996699810028076,0.6351048946380615,0.8421052631578947,0.8092241092241093,1.651329372382004,3.125000148429535e-05
24,0.5326331853866577,0.06605857610702515,0.9984996318817139,0.0068803345784544945,0.07941897213459015,0.5133689641952515,0.04830683395266533,0.9665775299072266,0.3003626763820648,0.6357640624046326,0.8366013071895425,0.793233082706767,1.6298343898963095,3.125000148429535e-05
25,0.5278819799423218,0.06721753627061844,0.9952487945556641,0.014824550598859787,0.0946154072880745,0.5106951594352722,0.048495519906282425,0.9679144620895386,0.3123103380203247,0.6568371057510376,0.8421052631578947,0.793233082706767,1.6353383458646618,3.125000148429535e-05
26,0.5268816947937012,0.0686744973063469,0.9972493052482605,0.008559789508581161,0.08587014675140381,0.5173797011375427,0.04858432337641716,0.9692513346672058,0.32154762744903564,0.6703729629516602,0.847682119205298,0.793233082706767,1.640915201912065,1.5625000742147677e-05
27,0.5341335535049438,0.06717827916145325,0.9977494478225708,0.011389930732548237,0.08862517029047012,0.5147058963775635,0.048520684242248535,0.970588207244873,0.3190476596355438,0.6663143634796143,0.8533333333333334,0.793233082706767,1.6465664160401003,1.5625000742147677e-05
28,0.530882716178894,0.0656728520989418,0.9969992637634277,0.013914155773818493,0.09326072037220001,0.5213903784751892,0.04823880270123482,0.970588207244873,0.3228500783443451,0.6716341376304626,0.8513513513513513,0.793233082706767,1.6445844340581184,1.5625000742147677e-05
29,0.5321330428123474,0.07206781208515167,0.9969992637634277,0.01039988361299038,0.09286012500524521,0.5160427689552307,0.04826705530285835,0.970588207244873,0.32431933283805847,0.6737319827079773,0.8513513513513513,0.793233082706767,1.6445844340581184,7.812500371073838e-06
