experiment_id,train_dataset,test_dataset,sampling_rate,input_shape,n_train,n_val,n_test,fall_f1,fall_precision,fall_recall,fall_accuracy,direction_macro_f1,direction_accuracy,direction_n_supervised,best_epoch,best_val_loss,model_params,model_size_float32_kb,model_size_int8_kb_if_available,inference_latency_ms
E3_BITS_WEDA_MIXED,bits+weda,bits+weda,25.0,"(50, 12)",63414,10868,9293,0.7113451412158928,0.6080196399345336,0.8569780853517878,0.8053373506940708,0.6215232526225135,0.6214405360134003,1791,1,1.0681848526000977,65959,257.65234375,64.4130859375,75.15639333332729
