epoch,direction_output_accuracy,direction_output_loss,fall_output_accuracy,fall_output_loss,learning_rate,loss,val_direction_macro_f1,val_direction_output_accuracy,val_direction_output_loss,val_domain_score,val_fall_f1,val_fall_output_accuracy,val_fall_output_loss,val_loss
10,0.2766653001308441,0.12603804469108582,0.9926440715789795,0.024275418370962143,0.0010000000474974513,0.22215846180915833,0.16352201257861634,0.03140096738934517,0.0968909040093422,0.16352201257861634,0.0,0.9033816456794739,0.9804064631462097,1.3891154527664185
11,0.24397221207618713,0.13062642514705658,0.9910094141960144,0.02984667755663395,0.0005000000237487257,0.19941458106040955,0.16352201257861634,0.03140096738934517,0.10187600553035736,0.16352201257861634,0.0,0.9033816456794739,1.0866515636444092,1.5308369398117065
12,0.2868818938732147,0.11538101732730865,0.9934613704681396,0.01738852448761463,0.0005000000237487257,0.19684675335884094,0.16352201257861634,0.03140096738934517,0.10186272859573364,0.16352201257861634,0.0,0.9033816456794739,1.175628900527954,1.6414631605148315
13,0.2725786566734314,0.1180892139673233,0.9959133863449097,0.021877005696296692,0.0005000000237487257,0.1835489273071289,0.16352201257861634,0.03140096738934517,0.10608342289924622,0.16352201257861634,0.0,0.9033816456794739,1.2671232223510742,1.76296865940094
14,0.250102162361145,0.12686404585838318,0.9971393346786499,0.01978318952023983,0.0005000000237487257,0.17921791970729828,0.16352201257861634,0.03140096738934517,0.11399930715560913,0.16352201257861634,0.0,0.9033816456794739,1.2883716821670532,1.8042521476745605
15,0.3048630952835083,0.10758962482213974,0.9893747568130493,0.02728063240647316,0.0005000000237487257,0.18897396326065063,0.16352201257861634,0.03140096738934517,0.10606707632541656,0.16352201257861634,0.0,0.9033816456794739,1.3648362159729004,1.8842946290969849
16,0.3502247631549835,0.10006038099527359,0.9934613704681396,0.02130555547773838,0.0005000000237487257,0.17081619799137115,0.16352201257861634,0.03140096738934517,0.1127592995762825,0.2123025003834944,0.04878048780487805,0.9057971239089966,1.2838598489761353,1.7966861724853516
17,0.38332653045654297,0.10596057027578354,0.9946873784065247,0.01601501554250717,0.0005000000237487257,0.16233205795288086,0.16352201257861634,0.03140096738934517,0.11479496210813522,0.3453401943967982,0.18181818181818182,0.9130434989929199,1.188861608505249,1.6830934286117554
18,0.36330199241638184,0.09309263527393341,0.9963220357894897,0.027279675006866455,0.0005000000237487257,0.1629563271999359,0.16352201257861634,0.03381642326712608,0.11760472506284714,0.4968553459119497,0.3333333333333333,0.9227052927017212,1.0854603052139282,1.5605045557022095
19,0.315488338470459,0.09537843614816666,0.9971393346786499,0.011937236413359642,0.0005000000237487257,0.1575724184513092,0.16352201257861634,0.03140096738934517,0.12286737561225891,0.5948945615982242,0.43137254901960786,0.9299516677856445,0.944145917892456,1.39553701877594
20,0.3874131441116333,0.08623400330543518,0.9938700199127197,0.020347626879811287,0.0005000000237487257,0.15354499220848083,0.16,0.043478261679410934,0.1123521625995636,0.6505660377358491,0.49056603773584906,0.9347826242446899,0.8736640810966492,1.2888814210891724
21,0.31589701771736145,0.07708604633808136,0.9975480437278748,0.07134349644184113,0.0002500000118743628,0.13623233139514923,0.2103703703703704,0.08454106003046036,0.11711780726909637,0.7288888888888889,0.5185185185185185,0.9371980428695679,0.8163509964942932,1.2268482446670532
22,0.3890478014945984,0.10028915107250214,0.9893747568130493,0.021484868600964546,0.0002500000118743628,0.14673209190368652,0.30201304543409807,0.12318840622901917,0.11376430094242096,0.8985042735042734,0.5964912280701754,0.9444444179534912,0.6775282025337219,1.0489360094070435
23,0.3988557457923889,0.07652988284826279,0.9906007647514343,0.01714157871901989,0.0002500000118743628,0.13383889198303223,0.3051182050170928,0.15942029654979706,0.10533590614795685,1.0147956243719316,0.7096774193548387,0.95652174949646,0.5819718837738037,0.9151343107223511
24,0.3682059645652771,0.07278164476156235,0.9967306852340698,0.010708579793572426,0.0002500000118743628,0.12332136183977127,0.3527372526361405,0.18840579688549042,0.1036098524928093,1.1587074018898718,0.8059701492537313,0.9685990214347839,0.35982510447502136,0.6372010707855225
25,0.40702900290489197,0.09216780215501785,0.9975480437278748,0.028938928619027138,0.0002500000118743628,0.12344306707382202,0.394785059901339,0.20048309862613678,0.10062603652477264,1.2680244965210572,0.8732394366197183,0.97826087474823,0.2450193613767624,0.4896840751171112
26,0.34409481287002563,0.0817319005727768,0.9885573983192444,0.018302004784345627,0.0002500000118743628,0.12727466225624084,0.44059196617336155,0.1859903335571289,0.10614728927612305,1.3595108850922806,0.918918918918919,0.9855072498321533,0.13867203891277313,0.3684014678001404
27,0.400490403175354,0.0850418210029602,0.9950960278511047,0.019496101886034012,0.0002500000118743628,0.13312147557735443,0.5433006535947712,0.2777777910232544,0.08763190358877182,1.4766339869281047,0.9333333333333333,0.987922728061676,0.12151854485273361,0.31284141540527344
28,0.42909684777259827,0.07304073870182037,0.9963220357894897,0.0084367785602808,0.0002500000118743628,0.11859859526157379,0.5006613756613757,0.23671497404575348,0.09863035380840302,1.4626866921170718,0.9620253164556962,0.9927536249160767,0.06084843724966049,0.25821059942245483
29,0.37923988699913025,0.061709754168987274,0.9967306852340698,0.010830533690750599,0.0002500000118743628,0.10369981080293655,0.5787037037037036,0.28260868787765503,0.09171424061059952,1.5260721247563351,0.9473684210526315,0.990338146686554,0.08710672706365585,0.27785971760749817
30,0.400490403175354,0.06314664334058762,0.9955046772956848,0.012813244946300983,0.0002500000118743628,0.11100120097398758,0.6017552182163187,0.32608696818351746,0.08953693509101868,1.5384640789758124,0.9367088607594937,0.987922728061676,0.08731149137020111,0.2740725576877594
31,0.3857785165309906,0.05818340927362442,0.9983653426170349,0.025622358545660973,0.0002500000118743628,0.09953605383634567,0.5570649018924881,0.2922705411911011,0.09431178867816925,1.461826806654393,0.9047619047619048,0.9806763529777527,0.07304267585277557,0.2652820646762848
32,0.3771965801715851,0.07830135524272919,0.9971393346786499,0.017061198130249977,0.0002500000118743628,0.11081808060407639,0.6017552182163187,0.32608696818351746,0.09657222032546997,1.4622203344953886,0.8604651162790697,0.9710144996643066,0.08802207559347153,0.2879992127418518
33,0.4311401844024658,0.0637630894780159,0.9950960278511047,0.01120068971067667,0.0002500000118743628,0.10878928005695343,0.5772669220945083,0.3647342920303345,0.08851577341556549,1.4278416347381864,0.8505747126436781,0.9685990214347839,0.10745295137166977,0.2970833480358124
34,0.40539437532424927,0.06523726880550385,0.9983653426170349,0.00891810841858387,0.0002500000118743628,0.10162902623414993,0.5555807622504537,0.3164251148700714,0.08894605189561844,1.4160458785295233,0.8604651162790697,0.9710144996643066,0.11151163280010223,0.3029037415981293
35,0.3780139088630676,0.05958850309252739,0.9963220357894897,0.008841833099722862,0.0002500000118743628,0.10099093616008759,0.5555807622504537,0.32125604152679443,0.0863526314496994,1.4160458785295233,0.8604651162790697,0.9710144996643066,0.10858302563428879,0.29447141289711
36,0.37474459409713745,0.05608526989817619,0.9983653426170349,0.007434321101754904,0.0002500000118743628,0.09293128550052643,0.5776268628560649,0.32367148995399475,0.08829087764024734,1.428201575499743,0.8505747126436781,0.9685990214347839,0.09600269794464111,0.28250834345817566
37,0.39231711626052856,0.07731421291828156,0.9991827011108398,0.004313345067203045,0.0002500000118743628,0.09042033553123474,0.621509209744504,0.3526569902896881,0.09574161469936371,1.4851455733808676,0.8636363636363636,0.9710144996643066,0.09047050774097443,0.28948917984962463
38,0.4548426568508148,0.0655524805188179,0.9971393346786499,0.009173942729830742,0.0002500000118743628,0.09672534465789795,0.5772669220945083,0.3888888955116272,0.08844661712646484,1.3944712231697771,0.8172043010752689,0.9589372277259827,0.11278583109378815,0.3035549521446228
39,0.43522679805755615,0.0609646812081337,0.998773992061615,0.004958240315318108,0.0001250000059371814,0.08771126717329025,0.5555807622504537,0.32608696818351746,0.08964510262012482,1.3816677187721929,0.8260869565217391,0.9613526463508606,0.11446737498044968,0.30785831809043884
40,0.4372701346874237,0.05190138891339302,0.9991827011108398,0.003061002353206277,0.0001250000059371814,0.0815126970410347,0.5773148148148148,0.3478260934352875,0.09375111758708954,1.41247964997965,0.8351648351648352,0.9637681245803833,0.11010134965181351,0.310075044631958
41,0.44258275628089905,0.04562792927026749,0.9995913505554199,0.0042015062645077705,0.0001250000059371814,0.07199414819478989,0.5555807622504537,0.33816424012184143,0.09198713302612305,1.3816677187721929,0.8260869565217391,0.9613526463508606,0.11028572171926498,0.30703067779541016
42,0.4225582480430603,0.04548673331737518,0.9995913505554199,0.003895919071510434,0.0001250000059371814,0.07297483831644058,0.5555807622504537,0.3550724685192108,0.08881016820669174,1.3816677187721929,0.8260869565217391,0.9613526463508606,0.10141247510910034,0.29016220569610596
43,0.39844706654548645,0.049201346933841705,0.9991827011108398,0.005132544320076704,0.0001250000059371814,0.07381855696439743,0.6115018148820326,0.3550724685192108,0.09016124159097672,1.4240018148820326,0.8125,0.95652174949646,0.09865160286426544,0.2892477512359619
44,0.4045770466327667,0.04054252430796623,0.9983653426170349,0.0033355082850903273,0.0001250000059371814,0.0666821151971817,0.5886169818316648,0.37681159377098083,0.08773115277290344,1.3845353491786034,0.7959183673469388,0.9516907930374146,0.0979691818356514,0.28389760851860046
45,0.42337557673454285,0.04218297079205513,0.9995913505554199,0.00445970706641674,0.0001250000059371814,0.06649816781282425,0.6115018148820326,0.3478260934352875,0.09021928906440735,1.4375887714037718,0.8260869565217391,0.9613526463508606,0.09654994308948517,0.286763995885849
46,0.4413567781448364,0.05395028740167618,0.9995913505554199,0.002655813004821539,0.0001250000059371814,0.0710371732711792,0.6115018148820326,0.3478260934352875,0.09384889155626297,1.4375887714037718,0.8260869565217391,0.9613526463508606,0.09393125772476196,0.29025912284851074
47,0.41642826795578003,0.038774751126766205,0.9991827011108398,0.003773357253521681,0.0001250000059371814,0.06292250007390976,0.6115018148820326,0.35990339517593384,0.09269560873508453,1.4559462593264771,0.8444444444444444,0.966183602809906,0.09580860286951065,0.2904425263404846
48,0.41479361057281494,0.03998170793056488,0.998773992061615,0.0028631186578422785,0.0001250000059371814,0.0627855733036995,0.6115018148820326,0.35990339517593384,0.09882919490337372,1.4559462593264771,0.8444444444444444,0.966183602809906,0.09838778525590897,0.30501073598861694
49,0.4421740770339966,0.03978095203638077,0.9995913505554199,0.0038972217589616776,6.25000029685907e-05,0.06401588022708893,0.6115018148820326,0.3719806671142578,0.09676153212785721,1.4559462593264771,0.8444444444444444,0.966183602809906,0.09666517376899719,0.2990441620349884
50,0.46301594376564026,0.038151033222675323,0.9971393346786499,0.01246151328086853,6.25000029685907e-05,0.07247777283191681,0.6115018148820326,0.38164252042770386,0.09473276138305664,1.4287061159573016,0.8172043010752689,0.9589372277259827,0.09956920892000198,0.2988710403442383
