class_name,feature,n_target,n_rest,AUROC,abs_auc,cohens_d,ks_statistic,median_target,median_rest
backward,gyro_mag_peak_value,167,427,0.5382490288743357,0.5382490288743357,0.09066403466103093,0.08592183314869091,9.186154,8.667243
backward,az_iqr,167,427,0.46367218724144216,0.5363278127585578,-0.11710210561421694,0.08357991277398365,5.802051335573196,6.3806062787771225
backward,gy_final_initial,167,427,0.5345818900840005,0.5345818900840005,0.10481183848556754,0.13358762568539737,0.15578479,0.09944886
backward,gx_final_initial,167,427,0.5345187844451612,0.5345187844451612,0.04286982779730629,0.09959472156389797,-0.10384709,-0.3734365
backward,gx_max,167,427,0.53273780308236,0.53273780308236,0.07962997273089785,0.08366405362576954,4.9942856,4.592485
backward,ay_min,167,427,0.5315247724691133,0.5315247724691133,0.21383147197971306,0.11813375590738896,-20.660715,-20.985657
backward,gyro_mag_median,167,427,0.5309427982442609,0.5309427982442609,0.059193346619902394,0.08485604902606964,2.2929194,2.1416616
backward,peak_signed_gx,167,427,0.4705927723008316,0.5294072276991684,-0.07197031404795212,0.09360669761180215,-4.3340206,-3.36
backward,jerk_median,167,427,0.4710625587233028,0.5289374412766972,-0.19368456709091747,0.08363600667517423,-0.3488183,-0.13887882
backward,az_max,167,427,0.4719250024541082,0.5280749975458918,-0.18502713699794737,0.09939839290973089,21.81087,23.234043
backward,jerk_p95,167,427,0.4722966245494959,0.527703375450504,-0.1331310155342064,0.08492616640255789,161.00846710205064,163.35946578979488
backward,gyro_peak_index,167,427,0.5271845068644911,0.5271845068644911,0.05235091626639232,0.0896380541025677,26.0,26.0
backward,gx_iqr,167,427,0.5271003660127053,0.5271003660127053,-0.011622441370140646,0.10029589532878037,1.959325060248375,1.896431148052216
backward,gz_max,167,427,0.5268058730314547,0.5268058730314547,0.0693018391080755,0.10670462353980563,3.5086956,3.0666666
backward,az_median,167,427,0.47533270695143665,0.5246672930485634,-0.08942760628437872,0.12405166248299654,2.798332,3.1660924
backward,gx_mean,167,427,0.4771347235271845,0.5228652764728154,0.048797108182716945,0.09025508701566422,-0.020579051,0.053071972
backward,integrated_gx,167,427,0.4771347235271845,0.5228652764728154,0.04879710468595809,0.09025508701566422,-0.041158102,0.10614394
backward,gyro_mag_min,167,427,0.47803222594623396,0.521967774053766,-0.07035828438601785,0.06191364343911708,0.30328947,0.30556962
