model_name,task,feature,class_name,native_importance,signed_coefficient,permutation_importance_mean,permutation_importance_std
logistic_regression,fall_detection,gyro_mag_iqr,,0.47656035163655514,0.47656035163655514,-0.004092063681044622,0.01038905049341282
logistic_regression,fall_detection,jerk_mean,,0.23211438825981165,0.23211438825981165,-0.00816678439614713,0.00861468377827225
logistic_regression,fall_detection,jerk_std,,0.00012735212343293256,-0.00012735212343293256,0.0,0.0
logistic_regression,fall_detection,jerk_max,,0.37671731411234366,-0.37671731411234366,-0.011817190443144688,0.003770910558014988
logistic_regression,fall_detection,jerk_p95,,0.22846209047097896,0.22846209047097896,-0.0037087424381051725,0.0032783232668742654
logistic_regression,fall_detection,jerk_median,,0.3484948278648566,0.3484948278648566,-0.01745821608417033,0.00531421579105016
logistic_regression,fall_detection,jerk_iqr,,0.572910616218897,0.572910616218897,0.0011036803605655842,0.006649097475966207
logistic_regression,fall_detection,roll_mean,,0.8725906861792974,-0.8725906861792974,-0.010889921219256981,0.02600042852348043
logistic_regression,fall_detection,roll_std,,0.4527398931535435,-0.4527398931535435,-0.011859602292731952,0.009052655072566473
logistic_regression,fall_detection,roll_min,,0.2743198517662138,0.2743198517662138,-0.005274115197779361,0.004306297026405806
logistic_regression,fall_detection,roll_max,,0.36791607807832094,0.36791607807832094,-0.0021620817344677025,0.00906846233969304
logistic_regression,fall_detection,roll_range,,0.12388182888027226,0.12388182888027226,-0.011706655377878539,0.002623732856290983
logistic_regression,fall_detection,roll_final_initial,,0.024490132322065514,0.024490132322065514,-0.007032153597039148,0.0035160767985195737
logistic_regression,fall_detection,roll_median,,0.7458006341456208,0.7458006341456208,-0.02094176135717061,0.007563385004441504
logistic_regression,fall_detection,roll_iqr,,0.033964146636211445,-0.033964146636211445,-0.008327550312283183,0.004861041142378432
logistic_regression,fall_detection,pitch_mean,,0.04394405857201197,-0.04394405857201197,-0.0051873802273234345,0.004865790874345929
logistic_regression,fall_detection,pitch_std,,0.8690487207295507,0.8690487207295507,0.007258430170065178,0.008949742804331367
logistic_regression,fall_detection,pitch_min,,0.12584508895433397,0.12584508895433397,-0.007032153597039148,0.0035160767985195737
logistic_regression,fall_detection,pitch_max,,0.06518931192963533,-0.06518931192963533,-0.0051673517322372575,0.0025836758661186288
